id_cp_interaction	interacting_pair	partner_a	partner_b	gene_a	gene_b	secreted	receptor_a	receptor_b	annotation_strategy	is_integrin	.|.	.|Dendritic cells	.|Homeostatic microglia	.|Inflamed microglia	.|Nonreactive astrocyte	.|Reactive astrocyte	.|T cells	Dendritic cells|.	Dendritic cells|Dendritic cells	Dendritic cells|Homeostatic microglia	Dendritic cells|Inflamed microglia	Dendritic cells|Nonreactive astrocyte	Dendritic cells|Reactive astrocyte	Dendritic cells|T cells	Homeostatic microglia|.	Homeostatic microglia|Dendritic cells	Homeostatic microglia|Homeostatic microglia	Homeostatic microglia|Inflamed microglia	Homeostatic microglia|Nonreactive astrocyte	Homeostatic microglia|Reactive astrocyte	Homeostatic microglia|T cells	Inflamed microglia|.	Inflamed microglia|Dendritic cells	Inflamed microglia|Homeostatic microglia	Inflamed microglia|Inflamed microglia	Inflamed microglia|Nonreactive astrocyte	Inflamed microglia|Reactive astrocyte	Inflamed microglia|T cells	Nonreactive astrocyte|.	Nonreactive astrocyte|Dendritic cells	Nonreactive astrocyte|Homeostatic microglia	Nonreactive astrocyte|Inflamed microglia	Nonreactive astrocyte|Nonreactive astrocyte	Nonreactive astrocyte|Reactive astrocyte	Nonreactive astrocyte|T cells	Reactive astrocyte|.	Reactive astrocyte|Dendritic cells	Reactive astrocyte|Homeostatic microglia	Reactive astrocyte|Inflamed microglia	Reactive astrocyte|Nonreactive astrocyte	Reactive astrocyte|Reactive astrocyte	Reactive astrocyte|T cells	T cells|.	T cells|Dendritic cells	T cells|Homeostatic microglia	T cells|Inflamed microglia	T cells|Nonreactive astrocyte	T cells|Reactive astrocyte	T cells|T cells
CPI-CC045B7D796	GABA_byGAD1_and_SLC32A1_GABA-A_α1β3γ2S_complex	complex:GABA_byGAD1_and_SLC32A1	complex:GABA-A_α1β3γ2S_complex			True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.026	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-CC0F4C42FF7	GABA_byGAD1_and_SLC6A1_GABA-A_α1β3γ2S_complex	complex:GABA_byGAD1_and_SLC6A1	complex:GABA-A_α1β3γ2S_complex			True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014	0.0	0.032	0.016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025	0.0	0.042	0.027	0.0	0.0	0.0	0.024	0.0	0.042	0.026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-CC096C00DD3	GABA_byGAD1_and_SLC6A11_GABA-A_α1β3γ2S_complex	complex:GABA_byGAD1_and_SLC6A11	complex:GABA-A_α1β3γ2S_complex			True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.0	0.03	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025	0.0	0.042	0.027	0.0	0.0	0.0	0.024	0.0	0.042	0.026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-CC09328142A	GABA_byGAD1_and_SLC6A12_GABA-A_α1β3γ2S_complex	complex:GABA_byGAD1_and_SLC6A12	complex:GABA-A_α1β3γ2S_complex			True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.029	0.013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.029	0.013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-CC04369FA03	GABA_byGAD1_and_SLC6A13_GABA-A_α1β3γ2S_complex	complex:GABA_byGAD1_and_SLC6A13	complex:GABA-A_α1β3γ2S_complex			True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.0	0.032	0.017	0.0	0.0	0.0	0.013	0.0	0.031	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-CC084F2F909	GABA_byGAD1_and_SLC6A6_GABA-A_α1β3γ2S_complex	complex:GABA_byGAD1_and_SLC6A6	complex:GABA-A_α1β3γ2S_complex			True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014	0.0	0.032	0.016	0.0	0.0	0.0	0.027	0.0	0.045	0.029	0.0	0.0	0.0	0.012	0.0	0.029	0.013	0.0	0.0	0.0	0.013	0.0	0.031	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-CC0745A35A3	GABA_byGAD1_and_SLC6A8_GABA-A_α1β3γ2S_complex	complex:GABA_byGAD1_and_SLC6A8	complex:GABA-A_α1β3γ2S_complex			True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014	0.0	0.032	0.016	0.0	0.0	0.0	0.019	0.0	0.037	0.021	0.0	0.0	0.0	0.025	0.0	0.042	0.027	0.0	0.0	0.0	0.024	0.0	0.042	0.026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-CC01AA4737A	GABA_byGAD2_and_SLC32A1_GABA-A_α1β3γ2S_complex	complex:GABA_byGAD2_and_SLC32A1	complex:GABA-A_α1β3γ2S_complex			True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.026	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-CC0E4B8C2BF	GABA_byGAD2_and_SLC6A1_GABA-A_α1β3γ2S_complex	complex:GABA_byGAD2_and_SLC6A1	complex:GABA-A_α1β3γ2S_complex			True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.0	0.032	0.017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.0	0.033	0.017	0.0	0.0	0.0	0.013	0.0	0.031	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-CC0A1D566DB	GABA_byGAD2_and_SLC6A11_GABA-A_α1β3γ2S_complex	complex:GABA_byGAD2_and_SLC6A11	complex:GABA-A_α1β3γ2S_complex			True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.0	0.03	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.0	0.033	0.017	0.0	0.0	0.0	0.013	0.0	0.031	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-CC041FEA7F2	GABA_byGAD2_and_SLC6A12_GABA-A_α1β3γ2S_complex	complex:GABA_byGAD2_and_SLC6A12	complex:GABA-A_α1β3γ2S_complex			True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.029	0.013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.029	0.013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-CC0864376DD	GABA_byGAD2_and_SLC6A13_GABA-A_α1β3γ2S_complex	complex:GABA_byGAD2_and_SLC6A13	complex:GABA-A_α1β3γ2S_complex			True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.0	0.031	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-CC040E1CB81	GABA_byGAD2_and_SLC6A6_GABA-A_α1β3γ2S_complex	complex:GABA_byGAD2_and_SLC6A6	complex:GABA-A_α1β3γ2S_complex			True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.0	0.032	0.017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012	0.0	0.029	0.013	0.0	0.0	0.0	0.013	0.0	0.031	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-CC034DBCCAA	GABA_byGAD2_and_SLC6A8_GABA-A_α1β3γ2S_complex	complex:GABA_byGAD2_and_SLC6A8	complex:GABA-A_α1β3γ2S_complex			True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.0	0.032	0.017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.0	0.033	0.017	0.0	0.0	0.0	0.013	0.0	0.031	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-CC062616255	GABA_byGAD1_and_SLC32A1_GABA-A_α1β2γ2S_complex	complex:GABA_byGAD1_and_SLC32A1	complex:GABA-A_α1β2γ2S_complex			True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.026	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-CC0B8DD8C65	GABA_byGAD1_and_SLC6A1_GABA-A_α1β2γ2S_complex	complex:GABA_byGAD1_and_SLC6A1	complex:GABA-A_α1β2γ2S_complex			True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014	0.0	0.032	0.016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025	0.0	0.042	0.027	0.0	0.0	0.0	0.024	0.0	0.042	0.026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-CC0D3501745	GABA_byGAD1_and_SLC6A11_GABA-A_α1β2γ2S_complex	complex:GABA_byGAD1_and_SLC6A11	complex:GABA-A_α1β2γ2S_complex			True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.0	0.03	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025	0.0	0.042	0.027	0.0	0.0	0.0	0.024	0.0	0.042	0.026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-CC0D725BC31	GABA_byGAD1_and_SLC6A12_GABA-A_α1β2γ2S_complex	complex:GABA_byGAD1_and_SLC6A12	complex:GABA-A_α1β2γ2S_complex			True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.029	0.013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.029	0.013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-CC014CF4B48	GABA_byGAD1_and_SLC6A13_GABA-A_α1β2γ2S_complex	complex:GABA_byGAD1_and_SLC6A13	complex:GABA-A_α1β2γ2S_complex			True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.0	0.032	0.017	0.0	0.0	0.0	0.013	0.0	0.031	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-CC09CB65280	GABA_byGAD1_and_SLC6A6_GABA-A_α1β2γ2S_complex	complex:GABA_byGAD1_and_SLC6A6	complex:GABA-A_α1β2γ2S_complex			True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014	0.0	0.032	0.016	0.0	0.0	0.0	0.027	0.0	0.045	0.029	0.0	0.0	0.0	0.012	0.0	0.029	0.013	0.0	0.0	0.0	0.013	0.0	0.031	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-CC0C2E70CBB	GABA_byGAD1_and_SLC6A8_GABA-A_α1β2γ2S_complex	complex:GABA_byGAD1_and_SLC6A8	complex:GABA-A_α1β2γ2S_complex			True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014	0.0	0.032	0.016	0.0	0.0	0.0	0.019	0.0	0.037	0.021	0.0	0.0	0.0	0.025	0.0	0.042	0.027	0.0	0.0	0.0	0.024	0.0	0.042	0.026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-CC0A6DF8598	GABA_byGAD2_and_SLC32A1_GABA-A_α1β2γ2S_complex	complex:GABA_byGAD2_and_SLC32A1	complex:GABA-A_α1β2γ2S_complex			True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.026	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-CC054F99916	GABA_byGAD2_and_SLC6A1_GABA-A_α1β2γ2S_complex	complex:GABA_byGAD2_and_SLC6A1	complex:GABA-A_α1β2γ2S_complex			True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.0	0.032	0.017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.0	0.033	0.017	0.0	0.0	0.0	0.013	0.0	0.031	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-CC0F5008BAB	GABA_byGAD2_and_SLC6A11_GABA-A_α1β2γ2S_complex	complex:GABA_byGAD2_and_SLC6A11	complex:GABA-A_α1β2γ2S_complex			True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.0	0.03	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.0	0.033	0.017	0.0	0.0	0.0	0.013	0.0	0.031	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-CC01CF023BD	GABA_byGAD2_and_SLC6A12_GABA-A_α1β2γ2S_complex	complex:GABA_byGAD2_and_SLC6A12	complex:GABA-A_α1β2γ2S_complex			True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.029	0.013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.029	0.013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-CC06947BC3A	GABA_byGAD2_and_SLC6A13_GABA-A_α1β2γ2S_complex	complex:GABA_byGAD2_and_SLC6A13	complex:GABA-A_α1β2γ2S_complex			True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.0	0.031	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-CC0EBFB2C75	GABA_byGAD2_and_SLC6A6_GABA-A_α1β2γ2S_complex	complex:GABA_byGAD2_and_SLC6A6	complex:GABA-A_α1β2γ2S_complex			True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.0	0.032	0.017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012	0.0	0.029	0.013	0.0	0.0	0.0	0.013	0.0	0.031	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-CC0636430F1	GABA_byGAD2_and_SLC6A8_GABA-A_α1β2γ2S_complex	complex:GABA_byGAD2_and_SLC6A8	complex:GABA-A_α1β2γ2S_complex			True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.0	0.032	0.017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.0	0.033	0.017	0.0	0.0	0.0	0.013	0.0	0.031	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-CC0C5297F85	GABA_byGAD1_and_SLC32A1_GABA-A_α1β2_complex	complex:GABA_byGAD1_and_SLC32A1	complex:GABA-A_α1β2_complex			True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.04	0.031	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-CC09D7E9800	GABA_byGAD1_and_SLC6A1_GABA-A_α1β2_complex	complex:GABA_byGAD1_and_SLC6A1	complex:GABA-A_α1β2_complex			True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014	0.045	0.036	0.016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025	0.056	0.047	0.027	0.0	0.0	0.0	0.024	0.056	0.047	0.026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-CC0A7855787	GABA_byGAD1_and_SLC6A11_GABA-A_α1β2_complex	complex:GABA_byGAD1_and_SLC6A11	complex:GABA-A_α1β2_complex			True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.044	0.035	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025	0.056	0.047	0.027	0.0	0.0	0.0	0.024	0.056	0.047	0.026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-CC05131468F	GABA_byGAD1_and_SLC6A12_GABA-A_α1β2_complex	complex:GABA_byGAD1_and_SLC6A12	complex:GABA-A_α1β2_complex			True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.043	0.033	0.013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.042	0.033	0.013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-CC05D68A54D	GABA_byGAD1_and_SLC6A13_GABA-A_α1β2_complex	complex:GABA_byGAD1_and_SLC6A13	complex:GABA-A_α1β2_complex			True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.046	0.037	0.017	0.0	0.0	0.0	0.013	0.045	0.035	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-CC0D219300A	GABA_byGAD1_and_SLC6A6_GABA-A_α1β2_complex	complex:GABA_byGAD1_and_SLC6A6	complex:GABA-A_α1β2_complex			True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014	0.045	0.036	0.016	0.0	0.0	0.0	0.027	0.058	0.049	0.029	0.0	0.0	0.0	0.012	0.043	0.034	0.013	0.0	0.0	0.0	0.013	0.044	0.035	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-CC0AF60227C	GABA_byGAD1_and_SLC6A8_GABA-A_α1β2_complex	complex:GABA_byGAD1_and_SLC6A8	complex:GABA-A_α1β2_complex			True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014	0.045	0.036	0.016	0.0	0.0	0.0	0.019	0.051	0.041	0.021	0.0	0.0	0.0	0.025	0.056	0.047	0.027	0.0	0.0	0.0	0.024	0.056	0.047	0.026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-CC064B6546B	GABA_byGAD2_and_SLC32A1_GABA-A_α1β2_complex	complex:GABA_byGAD2_and_SLC32A1	complex:GABA-A_α1β2_complex			True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.04	0.031	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-CC06DEE0068	GABA_byGAD2_and_SLC6A1_GABA-A_α1β2_complex	complex:GABA_byGAD2_and_SLC6A1	complex:GABA-A_α1β2_complex			True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.046	0.037	0.017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.047	0.038	0.017	0.0	0.0	0.0	0.013	0.045	0.035	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-CC02B240431	GABA_byGAD2_and_SLC6A11_GABA-A_α1β2_complex	complex:GABA_byGAD2_and_SLC6A11	complex:GABA-A_α1β2_complex			True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.044	0.035	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.047	0.038	0.017	0.0	0.0	0.0	0.013	0.045	0.035	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-CC00BD90A96	GABA_byGAD2_and_SLC6A12_GABA-A_α1β2_complex	complex:GABA_byGAD2_and_SLC6A12	complex:GABA-A_α1β2_complex			True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.043	0.033	0.013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.042	0.033	0.013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-CC0132A1421	GABA_byGAD2_and_SLC6A13_GABA-A_α1β2_complex	complex:GABA_byGAD2_and_SLC6A13	complex:GABA-A_α1β2_complex			True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.045	0.035	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-CC06EC43D04	GABA_byGAD2_and_SLC6A6_GABA-A_α1β2_complex	complex:GABA_byGAD2_and_SLC6A6	complex:GABA-A_α1β2_complex			True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.046	0.037	0.017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012	0.043	0.034	0.013	0.0	0.0	0.0	0.013	0.044	0.035	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-CC0AACB52FE	GABA_byGAD2_and_SLC6A8_GABA-A_α1β2_complex	complex:GABA_byGAD2_and_SLC6A8	complex:GABA-A_α1β2_complex			True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.046	0.037	0.017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.047	0.038	0.017	0.0	0.0	0.0	0.013	0.045	0.035	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-CC039ED2885	GABA_byGAD1_and_SLC32A1_GABA-A_α1β3_complex	complex:GABA_byGAD1_and_SLC32A1	complex:GABA-A_α1β3_complex			True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.02	0.031	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-CC0D9D86E2B	GABA_byGAD1_and_SLC6A1_GABA-A_α1β3_complex	complex:GABA_byGAD1_and_SLC6A1	complex:GABA-A_α1β3_complex			True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014	0.026	0.036	0.016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025	0.037	0.047	0.027	0.0	0.0	0.0	0.024	0.036	0.047	0.026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
