"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"SLC1A2",1.63761065010441e-10,-0.288685347950639,0.266,0.557,3.27522130020881e-07
"RP11-50D16.4",2.25726045283769e-10,-0.439574131196825,0.277,0.149,4.51452090567538e-07
"EYA4",2.59767661396997e-10,-0.355166090711484,0.861,0.523,5.19535322793995e-07
"AQP4-AS1",2.62950044668034e-10,-0.274730437488812,0.861,0.575,5.25900089336069e-07
"GABRB2",2.62950044668034e-10,-0.278261164999832,0.717,0.81,5.25900089336069e-07
"HS6ST3",2.91700375236869e-10,-0.553731608409895,0.723,0.305,5.83400750473737e-07
"EPB41L4A",3.44599572938003e-10,0.276761101260173,0.855,0.5,6.89199145876006e-07
"MDGA2",4.43678351180824e-10,-0.379362813089976,0.913,0.443,8.87356702361649e-07
"LY6H",4.81597524176403e-10,-0.274303679788202,0.173,0.391,9.63195048352806e-07
"TRIM59",5.95755142406573e-10,0.376450130141878,0.306,0.511,1.19151028481315e-06
"MT-CO3",6.6555137921064e-10,0.989934063482701,0.838,0.839,1.33110275842128e-06
"MYO16",7.14234731769563e-10,-0.284439030646708,0.792,0.391,1.42846946353913e-06
"AVEN",7.30032256076003e-10,-0.390763728451298,0.879,0.414,1.46006451215201e-06
"AMZ1",1.20694307291485e-09,-0.560895068459621,0.948,0.575,2.41388614582971e-06
"IQGAP2",1.29018281377454e-09,0.358707397287087,0.988,0.816,2.58036562754909e-06
"FRMD4A",1.7923194064243e-09,-0.720452403696039,0.983,0.983,3.58463881284861e-06
"SP140",1.81221337872643e-09,-0.277937406029708,0.757,0.379,3.62442675745285e-06
"RNF180",1.88382481423937e-09,-0.323014174454128,0.861,0.448,3.76764962847873e-06
"CRB1",2.23904510951153e-09,-0.254751772668758,0.925,0.511,4.47809021902306e-06
"MSRA",2.60539499121709e-09,-0.326432013351421,0.931,0.759,5.21078998243418e-06
"CHST9",3.11783054174283e-09,-0.393812909575618,0.861,0.42,6.23566108348566e-06
"CCDC102B",5.30874315827149e-09,-0.369946059015051,0.561,0.287,1.0617486316543e-05
"MAN1A1",5.47743392676534e-09,0.427400024531247,0.931,0.793,1.09548678535307e-05
"GPC5",7.44002028609122e-09,-0.72604523248039,0.988,0.661,1.48800405721824e-05
"TEX9",7.98597735857396e-09,-0.394856721247506,0.919,0.5,1.59719547171479e-05
"CDR2",9.23917717987843e-09,-0.368458076875486,1,0.759,1.84783543597569e-05
"NXPH1",9.7663567658306e-09,-0.69096268396196,0.85,0.425,1.95327135316612e-05
"AL392023.2",1.0633184873102e-08,-0.373290588173063,0.994,0.925,2.1266369746204e-05
"ADAMTS18",1.40793621780556e-08,-0.300099649862497,0.965,0.77,2.81587243561112e-05
"FAM19A1",1.54480271697273e-08,-0.546843198709248,0.705,0.356,3.08960543394546e-05
"CD84",1.77353067886393e-08,0.675674162140049,0.873,0.621,3.54706135772786e-05
"SH3TC1",1.94491956011509e-08,0.461456956723279,0.832,0.466,3.88983912023018e-05
"CNKSR2",2.28169076058727e-08,0.482657569250979,0.769,0.466,4.56338152117454e-05
"NTRK3",2.47299985909372e-08,-0.313859188236773,0.318,0.552,4.94599971818744e-05
"APOL6",2.47299985909372e-08,0.267225183551811,0.757,0.5,4.94599971818744e-05
"COL9A1",2.86396142913355e-08,-0.391321000936196,0.353,0.483,5.72792285826711e-05
"TTTY14",2.99513663952292e-08,-0.886169033811382,1,0.828,5.99027327904585e-05
"LAMA2",3.57545083588822e-08,-0.791810825990053,0.994,0.626,7.15090167177643e-05
"ST6GAL1",3.99315481271546e-08,-0.803265164858003,0.902,0.908,7.98630962543093e-05
"AHCYL2",4.08928586792078e-08,-0.268635936057925,0.948,0.655,8.17857173584156e-05
"PCDH11Y",4.27957195496261e-08,-0.311214454076008,0.902,0.517,8.55914390992521e-05
"ACAT2",4.30936374754614e-08,0.569702293042995,0.873,0.517,8.61872749509228e-05
"HSPA1A",4.61541297925686e-08,-1.35512555119787,1,0.943,9.23082595851372e-05
"SERPINB9",4.8365607326279e-08,0.324171341611238,0.855,0.552,9.6731214652558e-05
"CCL3",5.36447212359547e-08,-0.28507877655833,0.532,0.259,0.000107289442471909
"APOE",5.82682756695672e-08,1.53177195935927,0.74,0.506,0.000116536551339134
"CDK14",6.25860633922925e-08,-0.286063940378679,0.942,0.776,0.000125172126784585
"PARD3B",7.40540065618362e-08,-0.408417721318072,0.96,0.741,0.000148108013123672
"ARHGAP10",9.1979522311691e-08,0.324099469915371,0.931,0.615,0.000183959044623382
"SORCS3",1.11705940745397e-07,-0.553749469701118,0.873,0.494,0.000223411881490794
"GRIK4",1.12593717037545e-07,-0.324962069896604,0.954,0.667,0.000225187434075091
"SAMD9L",1.19947913524274e-07,0.395002196443005,0.607,0.339,0.000239895827048547
"STAT4",1.24131746556438e-07,0.427888918867762,0.919,0.58,0.000248263493112877
"RP11-480C22.1",1.26790563878861e-07,-0.68986044025946,0.572,0.253,0.000253581127757723
"SVEP1",1.38859403896016e-07,-0.306496684146418,0.636,0.322,0.000277718807792032
"AFF3",1.40662111820664e-07,-0.353267532374306,0.931,0.603,0.000281324223641328
"CENPP",1.41426809148392e-07,-0.521726998575244,0.977,0.741,0.000282853618296785
"FGF14",1.47869839167196e-07,-0.832533774447791,0.613,0.282,0.000295739678334392
"RP11-436D23.1",1.82180682729665e-07,-0.505721904154419,0.746,0.316,0.00036436136545933
"PHACTR1",1.89079106997304e-07,0.260467402615081,1,0.822,0.000378158213994608
"SPP1",2.1971626447084e-07,0.679834195126059,0.89,0.914,0.00043943252894168
"PARD3",2.26810384656804e-07,-0.58979385833514,0.994,0.759,0.000453620769313607
"PPP2R2B",2.42198215048362e-07,-0.501778010609961,0.988,0.966,0.000484396430096723
"LINC00511",2.86652888021157e-07,-0.288627532256413,0.867,0.534,0.000573305776042313
"TENM3",2.96709554171896e-07,-0.263440547014257,0.775,0.46,0.000593419108343793
