"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"CCND1",0.822639059211676,-0.418467633816998,0.22,0.282,1
"GPR158",0.824557097096325,-0.579244478024282,0.38,0.391,1
"MMD2",0.824566778448971,-0.295404148075544,0.52,0.454,1
"ESRRG",0.82458341741056,-0.660110723174683,0.58,0.477,1
"ARL15",0.824611292039464,-0.344198868345567,0.96,0.868,1
"SLCO2B1",0.826543151235949,-0.37547081158663,0.56,0.546,1
"GRIA3",0.828433953304339,-0.422622197537165,0.62,0.534,1
"CTNNA2",0.832296514255208,-0.936465661376596,0.84,0.667,1
"SAMD4A",0.836196593789551,-0.348745199170553,0.82,0.787,1
"PLEKHG1",0.840062569547452,-0.336455278227228,0.86,0.764,1
"CSF2RA",0.843943289191451,0.348200717847408,0.82,0.724,1
"ENTPD1",0.847813885844328,-0.619513438361948,0.66,0.609,1
"PDE3B",0.849763361598276,0.390110329642534,0.88,0.862,1
"IGKC",0.855538556349372,0.45856000652355,0.94,0.833,1
"HIF3A",0.857482835596919,-0.5478893713588,0.46,0.374,1
"IKZF1",0.85753252725393,-0.540767766830203,0.88,0.799,1
"P4HA1",0.86530340913734,-0.289834887251093,0.98,0.902,1
"SENP1",0.867224355269774,-0.299164283462552,0.66,0.644,1
"ITGA9",0.86724241192025,-0.425273303438402,0.84,0.626,1
"GOLM1",0.869166271703658,0.440424649866472,0.22,0.351,1
"LINC00278",0.871145704108623,0.997749592715754,0.8,0.839,1
"TNFRSF1B",0.875032128527532,0.66265757917802,0.82,0.764,1
"CCDC18",0.875032128527532,-0.599398183592865,0.6,0.511,1
"PLPP4",0.884810416358408,-0.344976461601983,0.98,0.874,1
"NXPH1",0.886744329661572,-0.833889299380122,0.42,0.425,1
"TUBB2B",0.886744329661572,0.428958150450107,0.4,0.299,1
"TENM3",0.888712868227662,-0.479076951528196,0.56,0.46,1
"AIF1",0.890658457698704,0.377448692152906,0.28,0.276,1
"UBB",0.892637164908439,0.409919015640155,0.74,0.747,1
"TPRG1",0.894581131526702,1.07121918207524,0.56,0.523,1
"PCDHB10",0.896534619959517,0.32211423743141,0.62,0.621,1
"FUT9",0.896550310069821,-0.467921750189608,0.78,0.724,1
"FGFR1",0.898505405040921,-0.394052407483108,1,0.874,1
"ADGRL3",0.902435237084898,-0.299133934103389,0.8,0.724,1
"XACT",0.902446952340794,-0.486232180547628,0.54,0.443,1
"BCL6",0.904383622920303,-0.303295662191162,1,0.862,1
"GPR183",0.906340690212227,-0.485020779593023,0.66,0.569,1
"INSIG1",0.910284482178119,0.298664534356019,0.68,0.638,1
"ARID3B",0.912236194451653,-0.351028550098377,0.62,0.552,1
"NRP1",0.91616105948173,-0.415406009806462,0.86,0.759,1
"ADGRV1",0.91616574509941,-0.377281533703373,0.84,0.644,1
"RNF144B",0.916169983790914,0.303832115752022,1,0.885,1
"ARHGAP31",0.918150355661527,-0.43909854619469,0.96,0.822,1
"U91319.1",0.925994240281325,-0.296742349407338,0.16,0.201,1
"CD83",0.925998379725824,-1.07643407099029,0.92,0.799,1
"ENOX2",0.929954166300691,-0.395397680227348,0.56,0.483,1
"RNF219-AS1",0.931899677281897,-0.277014369767939,0.3,0.178,1
"SEC22C",0.933876055094618,0.327369654544211,0.72,0.563,1
"KHDRBS3",0.933889724173916,-0.35647755507725,0.96,0.885,1
"KAZN",0.933893228152254,-1.14467586785745,1,0.914,1
"DPH6",0.935857288186024,-0.785672446098341,0.54,0.454,1
"SULF2",0.94175024815312,-0.447064791997584,0.94,0.776,1
"CNTNAP2",0.941770741304507,-0.75299385010916,0.9,0.626,1
"USH1C",0.943730049066823,-0.313982935633764,0.22,0.253,1
"ATRNL1",0.947667899245216,-1.47698461816392,0.74,0.586,1
"LINC00511",0.951612448435146,-0.870849797653892,0.56,0.534,1
"FIGN",0.951619082330754,-0.261342872169778,0.98,0.822,1
"CACNA2D3",0.955555692985917,-0.417575008586822,0.42,0.356,1
"TNS3",0.957541378663336,-0.332154507556891,0.8,0.764,1
"SLIT1",0.959502738251786,-0.366351557428095,0.4,0.362,1
"CDHR3",0.959507061258028,-0.319669508562575,0.9,0.753,1
"DPP6",0.961490770955531,-0.568282838284993,0.96,0.891,1
"ALK",0.96542513780871,-0.38004501373697,0.8,0.609,1
"ADAMTS6",0.967401538803028,-0.301547816242902,0.98,0.724,1
"PCED1B",0.969384733554874,-0.410679172106407,0.84,0.661,1
"IGSF21",0.973333510357549,-0.847387160669237,0.9,0.816,1
"LAMA4",0.977276608494562,-0.272846509371678,0.48,0.471,1
"CPED1",0.977282940903446,-0.885243871148344,0.98,0.856,1
"PALLD",0.979252088937877,-0.278056984214947,0.76,0.615,1
"APCDD1",0.979254088869695,-0.547400142906614,0.88,0.753,1
"MEGF11",0.985179245327561,-1.0428928552001,0.74,0.615,1
"KCNMA1",0.993085689164224,0.511997697834425,0.9,0.862,1
"GPNMB",0.995060174050074,0.963781374914248,0.84,0.839,1
"CHRM5",0.995060511707741,-0.722496615725819,0.92,0.753,1
"RASAL2",0.995061139355945,0.285441355630914,0.96,0.862,1
"SVEP1",0.997035971208547,-0.707092372929936,0.3,0.322,1
"CD53",0.999012123978643,0.352170797463814,0.78,0.741,1
"SFMBT2",1,0.367011033293495,1,0.977,1
