"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"CHN1",3.19376591685831e-11,-0.366778722806921,0.12,0.741,6.38753183371663e-08
"AC074327.1",3.73515332091671e-11,1.55623771403229,0.752,0.914,7.47030664183341e-08
"AL354809.1",3.85000208557351e-11,0.721838192495572,0.256,0.914,7.70000417114701e-08
"PARD3",4.9364925481183e-11,-0.477854508927558,0.143,0.759,9.87298509623659e-08
"SORBS1",7.06990852958298e-11,-0.252722206806499,0.278,0.874,1.4139817059166e-07
"PLCB4",8.63051775895015e-11,-0.287580058290191,0.023,0.661,1.72610355179003e-07
"MRC1",8.65582378903131e-11,0.297856042912319,0.128,0.747,1.73116475780626e-07
"LRMDA",1.10257610290993e-10,0.875099051426936,0.917,0.989,2.20515220581987e-07
"SLIT2",1.27687063955456e-10,0.486846930022919,0.158,0.287,2.55374127910912e-07
"TNK2",1.29937554844746e-10,-0.374849452723359,0.173,0.793,2.59875109689492e-07
"MT-CO2",1.60785004125122e-10,2.17132014262219,0.767,0.839,3.21570008250244e-07
"IQGAP2",1.8075049477991e-10,0.4998458740248,0.195,0.816,3.6150098955982e-07
"USH1C",2.08127513767358e-10,-0.36753730734768,0.015,0.253,4.16255027534716e-07
"MAPK10",2.36890546094929e-10,-0.773184078682642,0.323,0.908,4.73781092189859e-07
"NR3C2",2.50512831430049e-10,-0.30917618582797,0.263,0.879,5.01025662860098e-07
"NDRG4",2.9755579355707e-10,-0.284351709381063,0.023,0.655,5.95111587114141e-07
"NR2F1-AS1",3.16512007121387e-10,-0.351046702309338,0.015,0.649,6.33024014242774e-07
"JPH1",3.67024558183273e-10,-0.348876851126493,0,0.638,7.34049116366545e-07
"ASTN1",4.35375339805658e-10,-0.748797126236106,0.023,0.655,8.70750679611316e-07
"SLC24A3",4.45379226275443e-10,-0.471556333846653,0.03,0.655,8.90758452550887e-07
"AC092378.1",5.72402036151303e-10,0.26557468313202,0.023,0.649,1.14480407230261e-06
"CTD-2058B24.2",6.25404176777762e-10,-0.374117543986927,0,0.247,1.25080835355552e-06
"SNRPN",6.25404176777762e-10,-0.541780420075142,0,0.247,1.25080835355552e-06
"CSPG5",6.69090204189718e-10,-0.542839995738928,0.03,0.655,1.33818040837944e-06
"VCAN",7.85481746213325e-10,-0.794594015919873,0.053,0.259,1.57096349242665e-06
"PTN",8.30352887100193e-10,-0.718397587141852,0.211,0.793,1.66070577420039e-06
"POU2F2",8.70011329417749e-10,0.49223194319382,0.353,0.379,1.7400226588355e-06
"PDE8B",9.53816494071804e-10,-0.380322016016231,0.015,0.253,1.90763298814361e-06
"TMEM132C",1.010655445777e-09,-0.55759977934512,0.226,0.81,2.02131089155399e-06
"CDKN1C",1.06705089644571e-09,0.370256847698363,0.301,0.345,2.13410179289141e-06
"AC007319.1",1.25042927736005e-09,-0.278857024055756,0.023,0.259,2.50085855472009e-06
"BAG3",1.30472648278252e-09,0.447134471947448,0.263,0.879,2.60945296556504e-06
"MARCKS",1.49086396980275e-09,-0.37689311637085,0.15,0.747,2.9817279396055e-06
"RP5-921G16.1",1.98198172323221e-09,-0.775930810304211,0,0.253,3.96396344646442e-06
"EIF2AK2",2.44449834796589e-09,-0.286652568514566,0.173,0.764,4.88899669593178e-06
"PCDH15",2.48714595308488e-09,-1.05970138839731,0.045,0.661,4.97429190616976e-06
"DPP6",2.7686032781913e-09,-0.804797905780585,0.338,0.891,5.53720655638259e-06
"RGS7",3.20230071934822e-09,-0.934473074043649,0.06,0.672,6.40460143869643e-06
"RP11-480C22.1",3.31164512237707e-09,-0.67293645498374,0,0.253,6.62329024475414e-06
"JUNB",3.80521641973229e-09,-0.320970146581811,0.158,0.753,7.61043283946459e-06
"CACHD1",4.15410659365873e-09,-0.288329792390343,0.008,0.259,8.30821318731747e-06
"LINC00499",6.68797058336841e-09,-0.33647876545855,0,0.264,1.33759411667368e-05
"ADGRV1",6.70237234325215e-09,-0.327820823843151,0.03,0.644,1.34047446865043e-05
"MEF2C",7.48555684179143e-09,0.630186195189105,0.797,0.661,1.49711136835829e-05
"FGF12",7.66790066260071e-09,-0.848848039001103,0.038,0.27,1.53358013252014e-05
"NTM",8.65854795082649e-09,-1.05121747259894,0.647,0.891,1.7317095901653e-05
"MED12L",1.24101224594053e-08,-0.450878226791054,0.023,0.27,2.48202449188107e-05
"PPM1L",1.49425562788146e-08,-0.261976480735998,0.143,0.724,2.98851125576291e-05
"PLP1",1.57791465340148e-08,1.00793141750981,0.902,0.948,3.15582930680296e-05
"KIAA1217",1.70671794211078e-08,-0.370610043539251,0.023,0.27,3.41343588422156e-05
"TMEM51",1.74176642763228e-08,0.353442010878433,0.218,0.816,3.48353285526455e-05
"TMEM178B",1.77449142069982e-08,-0.907241691428866,0.045,0.649,3.54898284139964e-05
"ITGAX",1.83722208366344e-08,-0.573791853536373,0.226,0.822,3.67444416732689e-05
"MT-ATP6",2.16969669561358e-08,1.78928636463161,0.759,0.787,4.33939339122715e-05
"KAZN",2.72929148582469e-08,-0.933719980572635,0.383,0.914,5.45858297164939e-05
"NOTCH2",3.45752437217521e-08,0.447793346936379,0.195,0.782,6.91504874435042e-05
"UST",3.98475727220597e-08,-0.384254225852432,0.195,0.776,7.96951454441193e-05
"CFTR",4.71228709997769e-08,-0.488802600272902,0.128,0.701,9.42457419995539e-05
"FGF14",4.71838578734854e-08,-1.00159940180295,0.053,0.282,9.43677157469709e-05
"HMGN5",4.74982914478982e-08,-0.282712012354965,0.015,0.282,9.49965828957964e-05
"MIR646HG",5.24364823046654e-08,0.304201817858418,0.226,0.362,0.000104872964609331
"MT-ND4",5.96695766713227e-08,1.94208367293762,0.692,0.759,0.000119339153342645
"GABRB1",6.0403516959548e-08,-0.426788835802857,0.053,0.644,0.000120807033919096
"GPC5",6.73487553387298e-08,-0.66532058217573,0.075,0.661,0.00013469751067746
"ABCA1",8.30579090051737e-08,0.33848259254037,0.218,0.799,0.000166115818010347
"CACNB4",1.02692215989667e-07,-0.392404176698471,0.045,0.293,0.000205384431979333
"LINC00278",1.10436677077216e-07,0.700188898691766,0.248,0.839,0.000220873354154432
"RHBDF2",1.46383235570075e-07,0.556539014874345,0.579,0.534,0.000292766471140151
"CDH2",1.74564180402566e-07,-0.344897856731232,0.105,0.684,0.000349128360805132
"CSMD2",1.78446191342849e-07,-0.421761429277424,0.218,0.787,0.000356892382685699
"MT-ND3",2.18073924954031e-07,1.89095479164528,0.692,0.787,0.000436147849908062
"LILRB1",2.33852519386943e-07,-0.351145913315293,0.128,0.695,0.000467705038773886
"ZEB1",3.37133962193813e-07,-0.41187326149672,0.158,0.718,0.000674267924387626
"SLC5A11",3.82321216038856e-07,-0.755174548253224,0.353,0.856,0.000764642432077711
"SMYD3",4.05460763715619e-07,-0.493219071149115,0.353,0.885,0.000810921527431239
"MEGF11",4.15508903901092e-07,-0.769897283144985,0.023,0.615,0.000831017807802184
"IGSF21",4.37054686122132e-07,-0.27357524835939,0.256,0.816,0.000874109372244264
"PARD3B",4.6831728367499e-07,-0.440438802402219,0.173,0.741,0.00093663456734998
"MT-CO3",6.3174810179969e-07,1.81579698474691,0.737,0.839,0.00126349620359938
"CA10",6.41817323174711e-07,-1.06758666645793,0.03,0.293,0.00128363464634942
"CSGALNACT1",7.34953414104273e-07,0.980215056747088,0.707,0.845,0.00146990682820855
"KCNIP1",7.47318286420597e-07,-0.443788733481523,0.211,0.776,0.00149463657284119
"OPCML",9.26974551654465e-07,-0.775046023463412,0.068,0.31,0.00185394910330893
"FYB1",9.69495197017353e-07,1.16921501661787,0.699,0.897,0.00193899039403471
"CTNNA2",9.73264179664667e-07,-0.698079185615939,0.113,0.667,0.00194652835932933
"TUBB2B",9.75980547342607e-07,-0.267044955129611,0.045,0.299,0.00195196109468521
"KIF26B",9.87545769093608e-07,-0.288184044902824,0.188,0.741,0.00197509153818722
"ASAP1",1.01221681734972e-06,-0.769467909456725,0.436,0.92,0.00202443363469944
"MT1X",1.07135045486975e-06,-0.289139552891326,0,0.598,0.00214270090973949
"STK33",1.1291773907833e-06,-0.255236798770863,0.008,0.293,0.00225835478156661
"KCNQ5",1.17448567113908e-06,-0.375744864760628,0.038,0.644,0.00234897134227817
"SNX22",1.18585054985313e-06,-0.421050046260116,0.008,0.293,0.00237170109970626
"LURAP1L-AS1",1.20922755652707e-06,-0.346514192194172,0.233,0.77,0.00241845511305414
"LRP2",1.37328564210723e-06,-0.803673632904252,0.353,0.862,0.00274657128421447
"RORB",1.51107765884355e-06,-0.326528781205742,0.03,0.609,0.0030221553176871
"CCL3",1.62490697377474e-06,-0.35335909960486,0,0.259,0.00324981394754947
"FLRT2",1.7519731921224e-06,-0.380925944152504,0.008,0.293,0.0035039463842448
"PLA2G4C",2.34625607866019e-06,-0.453767058308817,0.158,0.724,0.00469251215732039
"EML5",2.42931195237817e-06,-0.335552786555608,0.053,0.316,0.00485862390475633
"FAM19A2",3.11897540888229e-06,-0.412358920443634,0.09,0.649,0.00623795081776459
"SLCO2B1",4.46459530452333e-06,0.557323102631707,0.541,0.546,0.00892919060904665
"RPS6KA3",4.94544429557733e-06,-0.297255727969774,0.353,0.885,0.00989088859115466
"TBC1D9",4.98734907005216e-06,0.267067854282599,0.226,0.776,0.00997469814010432
"GLCCI1",5.8491961626055e-06,0.258920265016301,0.316,0.879,0.011698392325211
"LRRK2",6.3699134551141e-06,0.284511078485502,0.263,0.81,0.0127398269102282
"ALK",6.66890498404949e-06,-0.25818169017159,0.045,0.609,0.013337809968099
"CCSER1",6.68129724864091e-06,-0.499383780647905,0.038,0.603,0.0133625944972818
"CHL1",6.90152854532888e-06,-0.411204476245942,0.038,0.603,0.0138030570906578
"HS6ST3",7.53408065424079e-06,-0.744304999556034,0.015,0.305,0.0150681613084816
"PALLD",7.72186568468931e-06,-0.40681242728937,0.053,0.615,0.0154437313693786
"SYT14",7.82170904645774e-06,-0.57298068753366,0.053,0.615,0.0156434180929155
"ARHGAP24",8.43984672894142e-06,0.373608385900301,0.902,0.891,0.0168796934578828
"KCNAB1",1.23572836483495e-05,-0.250667730768384,0.165,0.695,0.024714567296699
"RORA",1.37991437861389e-05,-1.0317127907897,0.165,0.69,0.0275982875722777
"ARHGAP15",1.61655150795505e-05,0.552930097503339,0.714,0.759,0.032331030159101
"OLR1",1.67363634237985e-05,-0.878898780066326,0.105,0.649,0.033472726847597
"AOAH",1.67796686211559e-05,0.63727142540686,0.647,0.747,0.0335593372423119
"NRXN3",1.75863377784365e-05,-0.765430519061109,0.602,0.914,0.035172675556873
"LRP1",1.80085781573091e-05,-0.37319696944447,0.263,0.776,0.0360171563146181
"SLC25A37",1.91210077192061e-05,-0.837027988961266,0.361,0.856,0.0382420154384122
"MPZL1",1.9408043730747e-05,-0.273694801992681,0.218,0.736,0.038816087461494
"PLS3-AS1",2.26019203159454e-05,-0.270622434165096,0.023,0.592,0.0452038406318909
"LHFPL3",2.31404655174509e-05,-0.772226973647957,0.195,0.707,0.0462809310349018
"SVEP1",2.31577014327709e-05,-0.701252132439263,0.023,0.322,0.0463154028655417
"CAMK1D",2.49923325707924e-05,-0.59998049300909,0.414,0.897,0.0499846651415848
"SDK1",3.1499125508096e-05,-0.274901026823532,0.353,0.868,0.062998251016192
"RIMS2",3.24401569081384e-05,-0.552850221402458,0.045,0.598,0.0648803138162767
"UNC79",3.45626711777968e-05,-0.665886449347532,0.12,0.362,0.0691253423555936
"MEG8",3.56349823244411e-05,-0.374816454313487,0.038,0.592,0.0712699646488823
"SLC1A3",3.67720263354376e-05,0.542643328614086,0.842,0.891,0.0735440526708753
"GPC6",3.7187047776449e-05,-0.4210865866293,0.015,0.58,0.0743740955528979
"CACNB2",4.19597679189414e-05,-0.345826304136834,0.03,0.592,0.0839195358378828
"PDE7B",4.27872143579955e-05,-0.299081447766225,0.03,0.322,0.085574428715991
"TBXAS1",4.48649004442516e-05,0.343208704820604,0.782,0.937,0.0897298008885031
"REV3L",4.74814720769304e-05,-0.666371739283797,0.368,0.828,0.0949629441538609
"LDLR",5.08667416521057e-05,-0.260766860783812,0.068,0.609,0.101733483304211
"FMN1",6.00599565806431e-05,1.10996763730862,0.444,0.575,0.120119913161286
"RP11-436D23.1",7.23211522281441e-05,-0.50146071172517,0,0.316,0.144642304456288
"MT-ND1",8.10526402350091e-05,1.37069694902204,0.647,0.741,0.162105280470018
"TRPM3",8.25835963879835e-05,-0.389892011551223,0.015,0.322,0.165167192775967
"IQCJ-SCHIP1",8.36970756150553e-05,-0.395688852634333,0.226,0.73,0.167394151230111
"FUT9",9.18542052556733e-05,-0.528402340647334,0.248,0.724,0.183708410511347
"ATRNL1",9.23577847878868e-05,-1.17913627322573,0.038,0.586,0.184715569575774
"AQP4-AS1",9.99654583158994e-05,-0.391851946105044,0.023,0.575,0.199930916631799
"CDH8",0.000103561539294795,0.580010885541632,0.218,0.425,0.207123078589591
"AC007262.2",0.000109601568134791,0.923842661063593,0.338,0.891,0.219203136269582
"ADAMTS18",0.000127054042953332,0.337725528114208,0.256,0.77,0.254108085906665
"PDIA2",0.000136378592569509,-0.376090741347089,0.008,0.569,0.272757185139018
"PTGDS",0.000154388017928256,-0.838193087842336,0,0.557,0.308776035856511
"NKAIN3",0.000156108026886147,-0.505171394729452,0.038,0.58,0.312216053772293
"KCND2",0.000193442339622153,-0.974520221729944,0.03,0.333,0.386884679244307
"ADGRL3",0.000203623067184096,-0.65523067793369,0.263,0.724,0.407246134368191
"MPPED2",0.000208735220865422,-0.319054401802061,0.023,0.569,0.417470441730844
"SPARCL1",0.000244898172816111,-0.904767483625471,0.128,0.632,0.489796345632222
"AMZ1",0.000247016559458881,-0.479133367942855,0.03,0.575,0.494033118917763
"ABLIM1",0.00027189444627099,-0.27396014645362,0.008,0.557,0.54378889254198
"SLC4A8",0.000295568851687072,-0.743634420059929,0.128,0.655,0.591137703374144
"PLA2G4A",0.000297428613982016,0.257995622823168,0.218,0.73,0.594857227964031
"CSMD3",0.000308407422925111,-0.836361138158859,0.113,0.362,0.616814845850222
"RAPGEF4",0.000317564953431857,-0.292059861462934,0.038,0.575,0.635129906863713
"RP11-572M11.4",0.000319089027379213,-0.496575410312037,0,0.552,0.638178054758426
"DGKG",0.000321527090622452,-0.951524507170354,0.068,0.351,0.643054181244904
"PDGFC",0.000328860218915985,0.333759735693969,0.226,0.73,0.65772043783197
"RUBCNL",0.0003362237472519,0.59163296685216,0.316,0.851,0.672447494503801
"SYT1",0.000358327974464491,-0.836600108155577,0.075,0.598,0.716655948928982
"LINC01094",0.000380410715634136,0.438474383709648,0.188,0.701,0.760821431268272
"THRB",0.000403069261070906,0.303794223450489,0.203,0.695,0.806138522141812
"KHDRBS3",0.000439033579402104,-0.578336886811876,0.421,0.885,0.878067158804208
"IFITM3",0.000448886271975176,-0.703989855752792,0.03,0.569,0.897772543950353
"EPN2",0.000493366784073341,-0.426360875818019,0.496,0.897,0.986733568146682
"DGKI",0.000504223508632064,-0.443768186733678,0.12,0.379,1
"INSIG1",0.00054131040587428,-0.453252457252729,0.128,0.638,1
"CERS6",0.000542658802741813,0.430556622056683,0.308,0.816,1
"GPM6A",0.000564831479463229,-1.01789647669012,0.068,0.351,1
"GRM7",0.00056725353097237,-0.695031152157408,0.098,0.603,1
"LINC00271",0.000569891981767354,-0.333804144070477,0.008,0.557,1
"ZNF804A",0.00059727844117373,0.713792739135063,0.256,0.753,1
"FYN",0.000631481331864365,-0.322046611541641,0.481,0.931,1
"SLC1A1",0.00063858387995006,-0.278183245284503,0,0.546,1
"PRIM2",0.000671260952735915,0.358804414671677,0.286,0.782,1
"EPM2A",0.000687471560015276,-0.359422645975027,0.053,0.586,1
"ID2",0.000729277906758842,-0.588732910306542,0.083,0.362,1
"BAALC",0.000842605327885271,-0.391826921107339,0.038,0.569,1
"APOE",0.000856373081857904,0.845016589068779,0.346,0.506,1
"DENND3",0.000914154937768985,-0.483094555576103,0.353,0.816,1
"HDAC9",0.000941224908242652,0.46597366517999,0.744,0.879,1
"MYRIP",0.00107166991476822,0.354367908887018,0.271,0.764,1
"MT2A",0.00113388815464859,-0.810462251247945,0.12,0.603,1
"CSF1R",0.00115494170129249,0.492763091428456,0.451,0.58,1
"GPR155",0.0013814397615357,-0.290174978944918,0.128,0.621,1
"CACNA2D3",0.00141408172059955,-0.343432380230554,0.045,0.356,1
"FAM19A1",0.00146547838844828,-0.45358621039539,0.038,0.356,1
"SEMA5A",0.00172877874060104,-0.783869852002652,0.158,0.638,1
"SAT1",0.00175070294953167,0.402173872635378,0.617,0.718,1
"GPR183",0.00178551167542238,-0.322241535540773,0.053,0.569,1
"INPP5D",0.00180763600433373,0.534286863114792,0.639,0.776,1
"LY86",0.00183506062068284,0.501020943791897,0.571,0.724,1
"GRAMD1B",0.00186694447384136,0.315524258436448,0.226,0.713,1
"CCDC50",0.00194729528468297,-0.28103898524571,0.203,0.684,1
"PLCL2",0.00222673436859726,-0.368164106828514,0.248,0.713,1
"PPARG",0.002269930078008,0.475865048572416,0.218,0.707,1
"CH25H",0.00232336240207142,-0.346795219033866,0,0.345,1
"NCAN",0.00232336240207142,-0.250860659547221,0,0.345,1
"NEBL",0.00262416624225471,-0.809375206642381,0.008,0.54,1
"DKK3",0.00263420235278126,-0.649408721921303,0.023,0.356,1
"SLC1A2",0.00266020769798835,-0.927076943657177,0.045,0.557,1
"TRPM2",0.00287919099880907,0.658509624333903,0.293,0.776,1
"CALN1",0.00291004974483692,0.389533280636022,0.241,0.73,1
"CMTM7",0.00293034412565328,0.360146496075206,0.233,0.713,1
"PLPPR1",0.00298166074702912,-0.435738373492518,0.18,0.42,1
"GABRB3",0.00319393135410609,-0.34750254978875,0.015,0.54,1
"BCAS1",0.00321994048118912,-0.815978797340023,0.579,0.897,1
"CDH18",0.00336034425332145,-0.268949659083288,0.023,0.356,1
"NKAIN2",0.0034378185644293,0.365077810562287,0.872,0.874,1
"DOCK8",0.00362761259581403,0.346062103714389,0.827,0.92,1
"ETV6",0.00373732018331626,-0.676988501711485,0.617,0.931,1
"NTRK3",0.00432104681790467,-0.760132773448905,0.038,0.552,1
"CD163",0.00435245544788041,0.684461820780198,0.188,0.667,1
"BRINP3",0.00438951048455797,-0.759119165393921,0.023,0.362,1
"BCL2",0.00443707079195492,0.77277073255107,0.504,0.678,1
"PDGFRA",0.00444656320518047,-0.352133560282656,0.015,0.356,1
"JAK3",0.00456355697272008,0.675404385577304,0.203,0.46,1
"CD74",0.00477226942573431,0.302050687208974,0.541,0.626,1
"HLA-A",0.00483917771526099,-0.284189688742814,0.203,0.661,1
"SCN2A",0.00520635572469326,-0.576379861149043,0.03,0.546,1
"BCAN",0.0054715883864726,-0.608544672891634,0.053,0.557,1
"OSBPL6",0.00580872380043481,-0.263300935180066,0.128,0.609,1
"TLR2",0.00615992768077013,0.448429618177357,0.353,0.856,1
"SP140",0.00650919723882262,-0.362990509532513,0.038,0.379,1
"CYFIP1",0.00658619076742309,-0.555999206226473,0.489,0.902,1
"ST6GAL1",0.00675689647852781,-1.18944609361255,0.692,0.908,1
"PDE3B",0.00746308959449074,0.360715303653171,0.647,0.862,1
"SLIT1",0.00751839234005048,-0.269389407932061,0.015,0.362,1
"ANO6",0.00764201976969707,0.296584252965764,0.188,0.661,1
"TFEC",0.00793205610648821,0.553673584559523,0.278,0.506,1
"ABCA9",0.0079555410827266,0.345872752695787,0.105,0.592,1
"LYN",0.00859628222266531,-0.5413412586091,0.398,0.833,1
"FIRRE",0.00866648877253755,-0.321679401856293,0.023,0.552,1
"AC087564.1",0.00970099689088724,0.753468164574305,0.406,0.937,1
"PLCB1",0.0098323675090249,-0.339419186187889,0.105,0.58,1
"CHSY3",0.0102914228985605,0.657254655101721,0.293,0.759,1
"SENP1",0.0117010279190598,0.295187997458632,0.18,0.644,1
"C1orf21",0.0126584520339107,-0.311111563414368,0.03,0.374,1
"OLIG1",0.0129558915355298,-0.254426825801574,0.241,0.471,1
"S100B",0.0134092218749757,-0.351706172373685,0.353,0.741,1
"SIPA1L2",0.0135134662403733,-0.50070568971081,0.293,0.707,1
"DCLK2",0.0138971244467568,-0.555812515497267,0.045,0.546,1
"PACS1",0.0160160098688696,-0.251997551249163,0.459,0.902,1
"UTRN",0.0162935361473724,0.259091890614043,0.368,0.833,1
"MEG3",0.0165774759838062,-0.912351771439417,0,0.517,1
"SH3TC1",0.0174857209529225,0.490326659712567,0.195,0.466,1
"S100A6",0.0179534419444517,-0.313637635793403,0.038,0.534,1
"ABHD5",0.019085737454616,-0.250948283866889,0.053,0.546,1
"SOX6",0.019162897118002,-0.645901231009344,0.053,0.546,1
"GPR158",0.0199090753593407,-0.278819299849644,0.06,0.391,1
"MMP16",0.0202581893455611,-1.32030531349222,0.03,0.534,1
"LPP",0.0211028082043266,-0.852614005565319,0.624,0.92,1
"MT3",0.0211509215170517,-0.621659983763435,0.226,0.454,1
"ALOX5",0.0212570890405114,-0.377586351650834,0.361,0.782,1
"HSPA1B",0.0216126352553942,-0.646792080096804,0.308,0.707,1
"CLU",0.022577682599054,-0.636625689223975,0.286,0.466,1
"CSF2RA",0.024747540554116,-0.277784572561168,0.308,0.724,1
"MGAT5",0.0255494719046752,-0.4720331982009,0.534,0.879,1
"FAM155A",0.025617492998411,-1.25728063479895,0.075,0.546,1
