"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"CTSC",0.00044587222845589,0.398638534020628,0.689,0.58,0.89174445691178
"MAP3K5",0.000451021219433195,-0.538917940806618,0.678,0.874,0.902042438866389
"ESRRG",0.000493478599994576,-0.329200106581442,0.277,0.477,0.986957199989151
"STPG2",0.000507469662066704,-0.32618749511007,0.774,0.868,1
"RP11-436D23.1",0.000564076908376775,-0.474298152978386,0.023,0.316,1
"ZMAT3",0.00057487356202855,-0.726924988694146,0.373,0.494,1
"FAM149A",0.00059251347172397,-0.277887863339368,0.667,0.914,1
"LDLRAD4",0.000624116681161559,-0.675506183996771,0.763,0.954,1
"RGS7",0.000640692487548481,-0.690713531678558,0.548,0.672,1
"GAS2",0.000655862460380402,-0.449873977427189,0.333,0.511,1
"CACNA1A",0.000736256490373078,-0.307707503887634,0.87,0.885,1
"ALOX5",0.00081892570788532,-0.322197482054934,0.503,0.782,1
"AC074327.1",0.000828161271101419,0.321817218350607,0.559,0.914,1
"TCF7L2",0.000917308634329272,-0.602953330620835,0.831,0.868,1
"OLIG1",0.000931214746908125,-0.553876749174258,0.356,0.471,1
"NLGN4X",0.00093777559702221,-0.372176747806851,0.633,0.437,1
"FRMD4A",0.000945597708911095,-0.572263760933093,0.808,0.983,1
"RASSF8",0.000952595507525703,-0.354861030049162,0.531,0.793,1
"KALRN",0.000962745009803631,-0.250468709973333,0.254,0.448,1
"SYNE2",0.000995877177158821,-0.457378102731853,0.757,0.764,1
"SRGN",0.00101326152022777,-0.395107827774954,0.661,0.862,1
"DTNA",0.00111012716016618,-0.631955445074653,0.695,0.868,1
"CSMD3",0.0011551937998814,-0.796975672916503,0.661,0.362,1
"MYOF",0.00116152439486672,0.273094554711201,0.599,0.851,1
"KCNIP1",0.00119257380168646,-0.292955107138799,0.627,0.776,1
"AC068992.1",0.00122755181909565,1.15607231333676,0.52,0.741,1
"LMCD1-AS1",0.00128676498115525,-0.790951334440261,0.559,0.701,1
"HDAC9",0.00130579316767801,-0.373349022673563,0.74,0.879,1
"CLU",0.00138833075885237,-0.427758786365209,0.514,0.466,1
"TPST1",0.00150415643786662,0.302817898361861,0.847,0.879,1
"C1orf54",0.0016040959615002,0.362176267010998,0.299,0.293,1
"BCAS1",0.00165340831677464,-0.676471734374005,0.746,0.897,1
"COL11A1",0.00173787847584406,-0.270215737142575,0.249,0.483,1
"FTL",0.00184052214080737,0.412923327393541,0.881,0.822,1
"DGKG",0.00203017018733839,-0.409878068400845,0.282,0.351,1
"SEZ6L",0.00208738107889918,-0.816761067133292,0.22,0.431,1
"B2M",0.0020989867140666,0.32927127722274,0.893,0.851,1
"PDE1A",0.00213653978783546,-0.805870780425383,0.542,0.621,1
"S100Z",0.00217714308100652,-0.468124832748648,0.554,0.828,1
"FABP5",0.00217978907804051,0.479185515241545,0.356,0.511,1
"FNBP1L",0.00223407457644294,-0.415418440915601,0.785,0.839,1
"NLGN1",0.00230809887646977,-0.626016908008347,0.763,0.891,1
"RIMS2",0.00239150996224644,-0.717084537320655,0.65,0.598,1
"NRXN1",0.00245595065634721,-1.00939548151492,0.322,0.557,1
"TMEM132D",0.00249872834582163,-0.439696027962946,0.627,0.425,1
"MGAT5",0.0026345895875712,-0.539088763036806,0.633,0.879,1
"ZEB1",0.0028996922394234,-0.453247108680248,0.644,0.718,1
"MOBP",0.00299250011076608,-0.544017206917927,0.74,0.782,1
"RUBCNL",0.00300896363052422,0.288555691635058,0.65,0.851,1
"CD9",0.0030126115611623,-0.404521239666902,0.638,0.718,1
"ETV6",0.00308593695212206,-0.547717708008606,0.712,0.931,1
"PDGFC",0.00315879384223931,-0.33330215546064,0.723,0.73,1
"CACNA2D3",0.00325212622050551,-0.334519816629933,0.452,0.356,1
"IGKC",0.00336169272248361,0.920489824797864,0.972,0.833,1
"KLHL6",0.00342187174909716,0.303564317938564,0.672,0.833,1
"SCRG1",0.00364079852682047,-0.405154042898875,0.831,0.529,1
"HIF3A",0.00370833461707473,-0.310152228779785,0.605,0.374,1
