"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"DDR2",2.12953867016039e-80,0.274628924665938,0.18,0.804,4.25907734032078e-77
"MYLK",2.9961269425617e-80,0.6737977840214,0.265,0.895,5.9922538851234e-77
"PPARG",8.4966198833853e-80,0.380098387323984,0.069,0.695,1.69932397667706e-76
"GHR",2.01829738572623e-79,0.477171620227367,0.063,0.693,4.03659477145246e-76
"AL022068.1",4.1195001110761e-78,0.729858740525643,0.235,0.856,8.2390002221522e-75
"MAML3",3.30146770448942e-77,1.21296676273781,0.281,0.918,6.60293540897884e-74
"FGF14",1.13606193978736e-75,0.369622370084792,0.278,0.894,2.27212387957471e-72
"AC110023.1",2.51181935234532e-75,0.943751432465677,0.166,0.792,5.02363870469063e-72
"CFAP47",4.56434047505299e-75,0.829845114750261,0.283,0.914,9.12868095010597e-72
"BACH2",8.13298255083468e-75,0.469898644756614,0.231,0.846,1.62659651016694e-71
"AC138627.1",1.46861400786157e-74,0.831013415979038,0.196,0.825,2.93722801572315e-71
"SLCO3A1",2.37417322222422e-74,1.2135295291319,0.249,0.874,4.74834644444845e-71
"CEP126",4.74679884302721e-74,0.403826195409086,0.296,0.911,9.49359768605443e-71
"NKAIN2",6.47687086126412e-73,0.490318011200093,0.258,0.877,1.29537417225282e-69
"DIRC3",1.87766423687211e-72,1.03917638647713,0.149,0.764,3.75532847374423e-69
"AC138123.1",1.99606617778594e-72,0.604297663319739,0.098,0.71,3.99213235557188e-69
"SMAD9",1.31629728546574e-71,1.28473543813188,0.24,0.853,2.63259457093148e-68
"CP",4.89841377744468e-71,1.41753041178349,0.272,0.884,9.79682755488936e-68
"EDA",3.5205000977445e-70,0.323231217187843,0.055,0.677,7.04100019548899e-67
"SPP1",4.11624574387659e-70,0.359333316020585,0.149,0.751,8.23249148775317e-67
"KCNAB1",1.07125266094232e-69,0.364541072025802,0.069,0.691,2.14250532188463e-66
"ABI3BP",2.0415775971522e-69,1.34294621960001,0.27,0.891,4.08315519430441e-66
"DMD",1.48662818135751e-67,0.289797392689375,0.29,0.896,2.97325636271501e-64
"CTNNA3",2.09387966909816e-65,0.877360475496598,0.153,0.748,4.18775933819632e-62
"KCND2",2.91952787273625e-62,1.53327732759638,0.29,0.903,5.8390557454725e-59
"MAOB",1.08261715466081e-61,0.633001448612996,0.265,0.87,2.16523430932163e-58
"DCLK1",1.46141511781821e-61,2.11180096916081,0.697,0.917,2.92283023563642e-58
