"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster"
"CAPZA1",3.621653967005e-159,0.592596840691472,0.298,0.193,1.5682486007925e-154,"6"
"MT-ATP6",1.60236520983322e-158,0.576426721883226,0.621,0.515,6.9385618316198e-154,"6"
"RPL41",3.42176772707354e-157,1.01637579686211,0.36,0.247,1.48169386117739e-152,"6"
"FBXO11",5.73661543068453e-157,0.622442433340727,0.474,0.373,2.48406921379502e-152,"6"
"RPS4X",5.4515467208289e-156,1.48548494113529,0.255,0.156,2.36062876105333e-151,"6"
"SLC11A2",1.15222958934428e-155,0.623316477710873,0.316,0.21,4.9893845677786e-151,"6"
"MT-CYB",4.7844113097287e-154,0.679765118673047,0.514,0.402,2.07174578533872e-149,"6"
"ADK",1.80445007612496e-153,0.68126153232289,0.386,0.279,7.81362971963632e-149,"6"
"CERS6",5.82194614158537e-153,0.486666542729741,0.289,0.176,2.5210191182293e-148,"6"
"FNIP2",8.3900502089244e-153,0.76518895672496,0.417,0.314,3.63305954146844e-148,"6"
"SNCA",1.01907664597158e-152,0.633233775194591,0.358,0.245,4.41280569238613e-148,"6"
"UVRAG",2.41743137412644e-152,0.599364236511443,0.476,0.372,1.04679613362423e-147,"6"
"STK3",1.81744606184657e-151,0.571508251512185,0.432,0.317,7.86990493700802e-147,"6"
"CHD7",3.90653942432818e-151,0.557305738689982,0.414,0.297,1.69160970152259e-146,"6"
"RPL19",1.47677933779263e-149,1.33215507555626,0.324,0.223,6.39474988850963e-145,"6"
"RPS8",3.6803912596155e-149,1.07661878925703,0.284,0.18,1.59368302323871e-144,"6"
"HNRNPH1",4.44979242931757e-149,0.585167290562999,0.36,0.25,1.92684911774309e-144,"6"
"SERPINB6",8.91994244268668e-148,0.56496361812766,0.285,0.182,3.86251347653219e-143,"6"
"PRKCB",5.34455695153547e-147,0.398577150376673,0.409,0.28,2.31430005115389e-142,"6"
"TTC17",8.15821156853111e-146,0.615442898640598,0.464,0.366,3.53266877340534e-141,"6"
"HEATR5B",3.69347535949331e-145,0.566066027987514,0.254,0.158,1.59934870016779e-140,"6"
"XPR1",5.88695152511125e-139,0.52939858114001,0.267,0.169,2.54916774940367e-134,"6"
"USP25",2.45897469418584e-138,0.525679635057224,0.278,0.178,1.06478522207635e-133,"6"
"RNF111",7.77753082256794e-138,0.539498104401068,0.301,0.203,3.36782639678837e-133,"6"
"PTPN12",1.92272930100041e-137,0.556798537724562,0.284,0.186,8.32580241919197e-133,"6"
"STX8",4.07870782732453e-137,0.596777413115718,0.293,0.194,1.76616206338807e-132,"6"
"EXOC4",7.10171441167666e-137,0.577205295252042,0.519,0.434,3.07518437454423e-132,"6"
"CEP170",1.05910958205611e-135,0.583094194867047,0.497,0.413,4.58615631221937e-131,"6"
"MAPKAP1",2.46258183189359e-135,0.550863265140987,0.326,0.228,1.06634718484656e-130,"6"
"TTC7A",2.62522301923596e-134,0.713235764434515,0.322,0.226,1.13677407178956e-129,"6"
"HSPA1A",7.34461328092582e-134,0.48307099063108,0.522,0.404,3.1803644429065e-129,"6"
"RSRC1",2.29161060095698e-133,0.586491436847161,0.345,0.245,9.9231322242639e-129,"6"
"RPL13A",9.39731052033738e-131,1.10456153833413,0.329,0.223,4.06922340151649e-126,"6"
"RNF216",2.1283500990957e-130,0.564754949040288,0.346,0.249,9.21618159910419e-126,"6"
"RPLP1",5.40319935169722e-129,1.12727679781041,0.33,0.227,2.33969338327193e-124,"6"
"FHIT",6.3389605307542e-129,0.494611987039444,0.61,0.508,2.74489668902719e-124,"6"
"TAOK3",5.47922353911113e-128,0.575435425305401,0.501,0.418,2.3726133769059e-123,"6"
"TENT2",2.29863699279733e-127,0.576725508322831,0.394,0.303,9.953557906211e-123,"6"
"SPECC1",3.99297465609175e-127,0.68074508378497,0.345,0.252,1.72903788558085e-122,"6"
"UMAD1",1.45518680862938e-126,0.619123506429085,0.304,0.208,6.30124991872693e-122,"6"
"ITGAV",2.90430185006814e-124,0.679105323755081,0.334,0.244,1.25762078711651e-119,"6"
"CD81",6.81676119074781e-123,0.623093433768035,0.395,0.298,2.95179393081762e-118,"6"
"NCOA2",3.99849404192502e-122,0.568712764033102,0.446,0.354,1.73142789003437e-117,"6"
"RPL11",1.19920317507714e-121,1.15440564235513,0.295,0.199,5.19278958871904e-117,"6"
"AP3B1",5.68120073826077e-121,0.555853477098917,0.401,0.305,2.46007354368168e-116,"6"
"DNM2",9.42892051169993e-121,0.550455347888885,0.32,0.227,4.0829111599763e-116,"6"
"VPS8",1.09840443239659e-120,0.563073600167851,0.357,0.264,4.75631087316371e-116,"6"
"RPS24",3.27417412951281e-119,1.08218851246474,0.292,0.194,1.41778288156164e-114,"6"
"RPL8",1.64400580450892e-118,1.18395976024974,0.276,0.187,7.11887393468454e-114,"6"
"TRAPPC9",1.07833150753747e-117,0.556754883701661,0.389,0.297,4.66939109393874e-113,"6"
"MKL1",9.80878107899075e-117,0.526025480540337,0.333,0.242,4.24739838282458e-112,"6"
"ATP13A3",1.15951561229624e-116,0.448043710822381,0.258,0.168,5.02093450436518e-112,"6"
"GLDN",2.40926472752024e-115,0.965245651344302,0.387,0.293,1.04325981231081e-110,"6"
"GDI2",9.61194614655357e-114,0.564146255809965,0.259,0.172,4.16216492038063e-109,"6"
"MT-ND4",1.79996380308495e-113,0.448277855554936,0.649,0.554,7.79420326011845e-109,"6"
"TLN2",9.07561543153326e-113,0.655144110536976,0.365,0.28,3.92992299416253e-108,"6"
"GOLPH3",1.59196272577555e-111,0.493594290395025,0.264,0.178,6.89351699515331e-107,"6"
"CUL1",1.45361642407852e-109,0.600347564346663,0.321,0.238,6.29444983954481e-105,"6"
"MORC3",1.78592476394552e-109,0.506224274500211,0.295,0.207,7.73341141283689e-105,"6"
"FAM120A",2.57761761248851e-109,0.494727219043241,0.336,0.245,1.11615997855977e-104,"6"
"SNAP23",4.07597349239893e-109,0.65400233775005,0.281,0.193,1.76497804167858e-104,"6"
"MT-CO2",2.59067393626975e-108,0.330958427767119,0.703,0.607,1.12181362788353e-103,"6"
"MT-ND1",8.93017285098557e-108,0.429271813339668,0.551,0.452,3.86694344793377e-103,"6"
"CTNNB1",1.05117963361577e-107,0.54803777779143,0.29,0.201,4.55181804948302e-103,"6"
"SUMF1",4.22176594620119e-107,0.639067797277167,0.354,0.264,1.82810909002404e-102,"6"
"APLP2",6.33276208527331e-107,0.453729290058174,0.288,0.194,2.74221263816505e-102,"6"
"ZFC3H1",1.68399664969646e-106,0.49896792921034,0.303,0.214,7.2920422925156e-102,"6"
"WAPL",2.07072253225903e-105,0.478930782380712,0.266,0.181,8.96664270918805e-101,"6"
"TMCC3",3.13994659216441e-104,0.520249179131128,0.251,0.167,1.35965967333903e-99,"6"
"ATXN7L1",5.29481381311732e-104,0.498176557743583,0.273,0.188,2.29276027735606e-99,"6"
"RPS27A",3.85747460857083e-103,0.957251351883567,0.306,0.217,1.67036365500334e-98,"6"
"FEZ2",5.11178602497553e-103,0.534197307778625,0.291,0.206,2.21350558453491e-98,"6"
"MIR29B2CHG",8.19059410086123e-103,0.492393503788943,0.26,0.176,3.54669105755493e-98,"6"
"RPL6",1.12458959685742e-102,0.885374127706152,0.262,0.179,4.869697872312e-98,"6"
"ZNF148",1.82225207280031e-102,0.501769665879014,0.401,0.318,7.89071592563989e-98,"6"
"XRN2",2.10294872437959e-102,0.512728925683451,0.259,0.176,9.10618856630849e-98,"6"
"ATR",2.6234332930497e-101,0.546614467618769,0.262,0.179,1.13599908455638e-96,"6"
"RASA3",7.39248385571644e-101,0.530945955978204,0.254,0.173,3.20109335920233e-96,"6"
"RPL10",2.12467449073255e-100,1.00493714972081,0.385,0.302,9.2002654797701e-96,"6"
"MAP3K2",4.15380548190884e-100,0.529884667956204,0.389,0.306,1.79868084977616e-95,"6"
"WDR70",1.9160044799546e-99,0.512830689067113,0.412,0.333,8.2966825990994e-95,"6"
"XIST",4.48104725544096e-99,0.396164974012969,0.41,0.296,1.94038308255104e-94,"6"
"GNG7",1.55115588572796e-98,0.500988058052477,0.4,0.31,6.71681521637921e-94,"6"
"CCNL1",2.210269445028e-98,0.491505758638188,0.285,0.198,9.57090875086026e-94,"6"
"RPL29",1.0215937832154e-97,0.845522460716304,0.277,0.195,4.42370540007934e-93,"6"
"PRMT2",1.98638187225049e-97,0.497065867535497,0.412,0.327,8.60143078321909e-93,"6"
"ERP44",2.67815220015724e-96,0.488952214817016,0.256,0.176,1.15969346571209e-91,"6"
"HNRNPC",1.67054059490902e-94,0.516063745251849,0.399,0.323,7.23377488407503e-90,"6"
"MITF",4.96341159242678e-94,0.668315672311874,0.325,0.245,2.14925648775264e-89,"6"
"PTPRM",5.73848058179455e-94,0.378935606177167,0.297,0.206,2.48487686152867e-89,"6"
"CHCHD3",9.26252197531958e-94,0.530019212839493,0.358,0.279,4.01085726575289e-89,"6"
"TXNRD1",3.9525322983279e-93,0.591340985849538,0.285,0.208,1.71152553582195e-88,"6"
"RBM6",1.23098982823796e-92,0.478455070489775,0.479,0.41,5.33043215423601e-88,"6"
"SCLT1",5.84439323826778e-92,0.537227969285983,0.257,0.179,2.53073916003472e-87,"6"
"MTSS1",2.43944106024927e-91,0.757600639559472,0.353,0.281,1.05632676790914e-86,"6"
"NUFIP2",2.825393333902e-91,0.495726870325236,0.373,0.288,1.22345182144625e-86,"6"
"ERC1",3.97382938272926e-91,0.42840497198385,0.414,0.327,1.72074759930942e-86,"6"
"AAK1",6.82855704118818e-91,0.478804915330035,0.459,0.384,2.95690176997531e-86,"6"
"RHOA",9.23487710544645e-91,0.517942675605162,0.259,0.178,3.99888648420042e-86,"6"
"NFIC",1.04893684501605e-90,0.439468352328824,0.325,0.244,4.54210632628848e-86,"6"
"ZSWIM6",5.55221074675865e-90,0.415692095783474,0.62,0.554,2.40421829756143e-85,"6"
"ACTB",3.08993716674291e-89,1.23442428427589,0.569,0.53,1.33800459194301e-84,"6"
"HSPA1B",5.33882448985875e-89,0.264149515749279,0.266,0.178,2.31181778059864e-84,"6"
"MARCH7",6.99968037236428e-89,0.481069673653213,0.3,0.221,3.03100159484118e-84,"6"
"WWC2",1.1974490053781e-88,0.438581416128855,0.254,0.176,5.18519368308827e-84,"6"
"MT-CO1",1.22135588229083e-88,0.284124592605622,0.622,0.513,5.28871524149574e-84,"6"
"UBE2K",5.37143807273548e-88,0.467284315425515,0.362,0.286,2.32594011425592e-83,"6"
"TBL1XR1",2.96093083735458e-86,0.490289630768493,0.488,0.428,1.28214227119128e-81,"6"
"PIK3R1",2.96691395581624e-86,0.470751651947907,0.47,0.395,1.28473308114755e-81,"6"
"RPS23",3.25353407899803e-86,0.84047835032042,0.268,0.189,1.40884532688773e-81,"6"
"MTMR3",1.96314560058032e-84,0.452717640035608,0.282,0.206,8.5008130796329e-80,"6"
"ASCC3",3.13634561565643e-80,0.484162317792401,0.312,0.238,1.35810037849155e-75,"6"
"SERF2",5.11592902432188e-80,0.553653184502993,0.299,0.223,2.21529958611186e-75,"6"
"BMPR2",5.71745223100684e-80,0.399942593776379,0.311,0.23,2.47577116507058e-75,"6"
"FP236383.1",6.97974585034617e-80,0.538696544819863,0.256,0.185,3.0223695481169e-75,"6"
"PBRM1",9.14797804718256e-80,0.49024493611723,0.357,0.284,3.96125745399099e-75,"6"
"DLEU2",7.95312288407135e-79,0.459697827858323,0.522,0.455,3.44386127126057e-74,"6"
"RPL28",1.36401322195356e-78,0.875240930691385,0.316,0.237,5.90645005370331e-74,"6"
"RPS16",1.37172211840763e-78,0.754315635892874,0.251,0.177,5.93983111712873e-74,"6"
"LCORL",3.10017114596014e-78,0.449331278630534,0.327,0.249,1.34243610962366e-73,"6"
"USP24",3.31299705045677e-78,0.467334058802481,0.323,0.25,1.43459398278879e-73,"6"
"ADAM17",1.01625996806165e-76,0.467579407624465,0.273,0.2,4.40060891370055e-72,"6"
"PPP6R2",1.49795211559214e-76,0.501193669634449,0.31,0.24,6.48643225093707e-72,"6"
"RABGAP1L",2.92452538011614e-76,0.461681526061172,0.488,0.429,1.26637798009789e-71,"6"
"CDKAL1",3.03233757602973e-76,0.47024136923423,0.422,0.352,1.3130628171724e-71,"6"
"KANSL1",4.181408487998e-75,0.424527356467017,0.535,0.48,1.81063350347289e-70,"6"
"GOLGA4",6.92746949166804e-75,0.534819486555294,0.485,0.437,2.99973283928209e-70,"6"
"STRBP",8.24498210551479e-75,0.381798354720777,0.259,0.182,3.57024215133001e-70,"6"
"RPL35",8.90460268712683e-75,0.810704644091886,0.254,0.18,3.85587105557966e-70,"6"
"TRA2B",8.9998009020828e-75,0.462700322178835,0.32,0.243,3.89709378661989e-70,"6"
"GSK3B",1.13233145441544e-73,0.431663690495106,0.383,0.315,4.90322166390972e-69,"6"
"FARS2",2.21981919847701e-73,0.4491503740488,0.309,0.237,9.61226109324513e-69,"6"
"PRRC2B",4.15824009940596e-73,0.437215322773416,0.363,0.292,1.80060112784477e-68,"6"
"FBXL17",1.1600089489599e-72,0.417399152321337,0.375,0.293,5.02307075078616e-68,"6"
"THADA",2.05184135787572e-72,0.448146964891624,0.295,0.224,8.88488344787345e-68,"6"
"RAB2A",3.03903310305107e-72,0.445180559869619,0.387,0.317,1.31596211428317e-67,"6"
"EEF1A1",1.02906221743743e-71,0.691530104189381,0.44,0.375,4.45604521394756e-67,"6"
"SRSF7",2.65729431665143e-71,0.450291303073726,0.271,0.201,1.1506615849964e-66,"6"
"KAT6A",3.80650193360257e-71,0.416418275118644,0.411,0.343,1.64829146728858e-66,"6"
"ATAD2B",7.20211128742496e-71,0.467238012228732,0.292,0.222,3.11865822968076e-66,"6"
"NT5C2",1.38268665007994e-70,0.433906851815169,0.34,0.27,5.98730973217616e-66,"6"
"KDM4B",1.58569119910741e-70,0.465376783319796,0.253,0.187,6.86636003037491e-66,"6"
"NCOR2",2.61137534269016e-70,0.498328604665114,0.336,0.271,1.13077775089169e-65,"6"
"DYRK1A",5.93524696317176e-70,0.440711721445488,0.424,0.361,2.57008063999263e-65,"6"
"RPL5",2.32630572587505e-69,0.693870610017633,0.25,0.182,1.00733690541841e-64,"6"
"CCDC91",6.57708645658713e-69,0.445792711799017,0.372,0.298,2.84800997743136e-64,"6"
"ATRN",8.15657384516058e-69,0.429103895640805,0.269,0.2,3.53195960643144e-64,"6"
"RPL14",2.34020823945102e-68,0.805707746543965,0.27,0.205,1.01335697184708e-63,"6"
"ATF7IP",4.90809188495882e-68,0.463457412359727,0.342,0.275,2.12530194802487e-63,"6"
"GPBP1L1",5.05829592282135e-68,0.445796269741163,0.29,0.222,2.1903433005001e-63,"6"
"ZNF609",1.4104551922981e-67,0.460286302722875,0.402,0.339,6.10755307368924e-63,"6"
"ZNF407",4.38454445758154e-67,0.461589427541385,0.279,0.21,1.89859544102196e-62,"6"
"GNB1",9.58361404432818e-67,0.431845886721638,0.416,0.358,4.14989655347499e-62,"6"
"MT-ND2",8.91625808716747e-66,0.336161011829196,0.563,0.489,3.86091807690526e-61,"6"
"SETD2",2.6458312241815e-65,0.429225899914363,0.387,0.323,1.14569783669507e-60,"6"
"RIN2",6.77364465076563e-65,0.465582223105641,0.296,0.227,2.93312360667453e-60,"6"
"TET3",2.10753650565527e-64,0.443242240577195,0.266,0.201,9.12605457678847e-60,"6"
"SMARCA2",2.32456779031836e-64,0.360030953089381,0.393,0.32,1.00658434456366e-59,"6"
"ARID1A",9.04453949815029e-64,0.41416924306918,0.354,0.289,3.91646649348904e-59,"6"
"COL4A3BP",4.29954441166658e-63,0.501537244014719,0.31,0.247,1.86178872113986e-58,"6"
"PUM1",9.75192122514488e-63,0.397944653613796,0.378,0.317,4.22277692891224e-58,"6"
"PUM2",5.27034682775034e-62,0.41727536622978,0.424,0.368,2.28216558335245e-57,"6"
"MFSD14C",1.25925149842627e-61,0.457702566041954,0.293,0.232,5.45281083848544e-57,"6"
"SIRPA",1.40315937436103e-61,0.312904588892566,0.26,0.192,6.07596072285813e-57,"6"
"PPP1R12A",3.00931124019968e-61,0.360051090712599,0.395,0.328,1.30309195323126e-56,"6"
"CPEB3",6.97922048796709e-60,0.389037841632085,0.346,0.278,3.02214205569951e-55,"6"
"WDFY3",8.31921632450815e-60,0.438153569527697,0.531,0.492,3.60238705283852e-55,"6"
"TANC2",1.10418084117967e-58,0.487627387291693,0.469,0.414,4.7813238784762e-54,"6"
"FNDC3A",6.26330610065776e-58,0.464585077059556,0.371,0.314,2.71213680770682e-53,"6"
"KHDRBS3",7.49630170469814e-58,0.434965897866703,0.294,0.223,3.24604856416839e-53,"6"
"ACSL4",1.04813736654509e-57,0.451924482868187,0.279,0.218,4.53864442461354e-53,"6"
"SRRM2",2.63289211945125e-57,0.418210531930673,0.439,0.381,1.14009494556478e-52,"6"
"FBXW11",7.52663862460004e-57,0.385295897953946,0.283,0.222,3.25918505722431e-52,"6"
"NFE2L2",1.17783093822831e-56,0.380784929168842,0.415,0.357,5.10024352871623e-52,"6"
"LRBA",1.09333771356332e-55,0.404019908392672,0.384,0.324,4.73437096727188e-51,"6"
"ABHD12",1.68061339666226e-55,0.473961137087913,0.274,0.215,7.27739213022691e-51,"6"
"CCNY",5.81129139173694e-55,0.322033404435562,0.491,0.436,2.51640539844993e-50,"6"
"RASA2",4.86569458128933e-53,0.430267142077003,0.282,0.223,2.10694306758991e-48,"6"
"SMAD2",1.52399820302774e-52,0.414908775584989,0.313,0.254,6.59921701875074e-48,"6"
"TRPM7",2.08780446068673e-52,0.391956888544574,0.31,0.252,9.04061087566569e-48,"6"
"ANKRD17",4.19233872706738e-52,0.396845044768901,0.491,0.451,1.81536651559471e-47,"6"
"RASA1",4.20186645920349e-52,0.410479794617673,0.387,0.335,1.81949221416429e-47,"6"
"RPL32",5.00879125993082e-52,0.976924802575718,0.287,0.228,2.16890679137524e-47,"6"
"AVL9",6.33126700445442e-52,0.416252830633608,0.285,0.227,2.74156523826885e-47,"6"
"DCAF5",1.46300105298651e-51,0.353513688564001,0.255,0.196,6.3350871596422e-47,"6"
"RPS14",1.99910149075132e-51,0.93848578853324,0.253,0.194,8.65650927525136e-47,"6"
"EP300",1.59292721063433e-50,0.348733753708283,0.297,0.24,6.89769340748878e-46,"6"
"SAMD4A",4.27428123507492e-50,0.268183546571182,0.278,0.212,1.85084926041214e-45,"6"
"VPS13C",4.54752094485745e-50,0.382236333997866,0.495,0.456,1.96916751954217e-45,"6"
"CAST",5.73488973516365e-50,0.381120354974809,0.288,0.226,2.48332195312056e-45,"6"
"RHOT1",9.57869014800115e-50,0.338431634021865,0.277,0.219,4.14776440788746e-45,"6"
"STARD13",9.99709677550626e-50,0.909146552774742,0.404,0.377,4.32894284572972e-45,"6"
"ST6GALNAC3",4.26563594984955e-49,0.573052354223039,0.464,0.416,1.84710567900385e-44,"6"
"UBC",6.33395438900492e-49,0.603062096859266,0.429,0.382,2.74272892952691e-44,"6"
"NSD1",9.82884781696898e-48,0.417981563349838,0.374,0.325,4.25608768170391e-43,"6"
"CDC42SE2",1.31836866858558e-46,0.367285413624262,0.333,0.278,5.70880000870926e-42,"6"
"BCL2",2.46696402167316e-46,0.355505812149933,0.369,0.307,1.06824476066491e-41,"6"
"RAB3GAP1",6.80644225509278e-46,0.390936468004438,0.338,0.287,2.94732562530027e-41,"6"
"TLK1",3.09425476061332e-45,0.340709030852712,0.271,0.215,1.33987419644078e-40,"6"
"OSBPL8",6.50275979039311e-45,0.313284742284177,0.313,0.254,2.81582504443602e-40,"6"
"TIMP2",8.66665746578351e-45,0.336259598282201,0.313,0.256,3.75283601583357e-40,"6"
"RPS15",4.14585606845814e-44,0.703152928982972,0.334,0.278,1.79523859476374e-39,"6"
"ARID1B",2.03566129984571e-43,0.336790491486709,0.607,0.589,8.8148205605919e-39,"6"
"CEP350",4.27465517113891e-43,0.362733536252427,0.402,0.357,1.85101118220657e-38,"6"
"CTTNBP2",8.46239100855336e-43,0.480567666241447,0.418,0.372,3.66438455452377e-38,"6"
"FAM208B",5.63079007175306e-42,0.370327356582907,0.256,0.206,2.43824471687051e-37,"6"
"HERC4",1.55107302573603e-41,0.406312423094935,0.458,0.42,6.71645641604214e-37,"6"
"GLS",3.0046566635586e-41,0.325759796009362,0.337,0.282,1.30107642845414e-36,"6"
"WAC",6.0628450091337e-41,0.324471250416082,0.456,0.414,2.62533314585508e-36,"6"
"PPP6R3",1.40027686589167e-40,0.338846119031417,0.459,0.421,6.06347888468409e-36,"6"
"ANKRD10",1.46550015786701e-40,0.314328103695175,0.382,0.336,6.34590878359574e-36,"6"
"SMG1",5.63378189594073e-38,0.356594227671482,0.336,0.289,2.43954023658026e-33,"6"
"DTNB",7.1074643157938e-38,0.350281491854946,0.372,0.327,3.07767419802503e-33,"6"
"SCAF8",1.00477208586394e-37,0.325254774102821,0.311,0.263,4.35086408620805e-33,"6"
"L3MBTL4",3.17244355136086e-37,0.324525773978057,0.373,0.315,1.37373150661028e-32,"6"
"HNRNPM",6.03196445877266e-37,0.314948773072379,0.299,0.25,2.61196124993774e-32,"6"
"BRD4",6.13785477277558e-37,0.3298368426802,0.275,0.225,2.65781387370728e-32,"6"
"NR3C1",8.58702365207669e-37,0.405019487545167,0.387,0.345,3.71835298182225e-32,"6"
"RNF130",9.84812758535527e-37,0.287500247009704,0.59,0.544,4.26443620701054e-32,"6"
"FAM168A",1.36741708538579e-36,0.373604559676808,0.36,0.32,5.92118946313756e-32,"6"
"EHMT1",1.8650898441506e-36,0.348302687542121,0.35,0.306,8.07621204314093e-32,"6"
"CLTC",2.47892921486004e-36,0.303182545151732,0.364,0.319,1.07342592861869e-31,"6"
"RAF1",3.30549787282964e-35,0.322325687110611,0.275,0.229,1.43134668889269e-30,"6"
"HDAC8",6.37071617638754e-35,0.374086574576006,0.339,0.292,2.75864751869933e-30,"6"
"ARFGEF1",2.42643586600817e-33,0.325742469878704,0.321,0.278,1.05069525869886e-28,"6"
"TMEM131",3.50100917151853e-33,0.364620639589192,0.331,0.292,1.51600699145095e-28,"6"
"XKR6",4.99152406325415e-33,0.281278456966517,0.255,0.204,2.16142974987031e-28,"6"
"DENND4A",5.21297451558773e-33,0.380938399123241,0.4,0.365,2.2573222247398e-28,"6"
"PDS5A",5.85033070078633e-33,0.328393432730094,0.383,0.344,2.5333102000545e-28,"6"
"ACER3",6.26044607593358e-33,0.341454247363842,0.418,0.377,2.71089835980076e-28,"6"
"ANAPC16",6.97349541094574e-33,0.325086292853799,0.336,0.292,3.01966298284773e-28,"6"
"RC3H1",9.31569350406155e-32,0.350541659612013,0.285,0.243,4.03388160112873e-27,"6"
"DIP2A",1.14695444921191e-31,0.382411297478362,0.347,0.306,4.96654215597741e-27,"6"
"RNF38",1.1568695777787e-31,0.344697429333276,0.262,0.22,5.00947664569734e-27,"6"
"FOXP1",2.46332554009237e-31,0.493086487003244,0.509,0.516,1.0666692253708e-26,"6"
"RPL15",3.04757829638596e-31,0.421593753233826,0.301,0.258,1.31966235390105e-26,"6"
"MLLT10",3.35793690576838e-31,0.317565194905474,0.371,0.334,1.45405383893582e-26,"6"
"CDC42",5.64755169415759e-31,0.499240259989764,0.255,0.21,2.44550283460412e-26,"6"
"TOP1",9.84454997012425e-31,0.305842312256083,0.325,0.28,4.2628870280632e-26,"6"
"VPS13D",1.0203645209805e-30,0.312350744959741,0.339,0.299,4.41838244874978e-26,"6"
"PHKB",3.04694697922233e-30,0.315280413779488,0.309,0.266,1.31938898094285e-25,"6"
"RLF",3.07207822216926e-30,0.334368312242552,0.286,0.245,1.33027131176373e-25,"6"
"PPP2R5C",3.50587011625612e-30,0.32920551835824,0.311,0.271,1.51811187774123e-25,"6"
"DNAJB6",4.12401208647045e-30,0.283039815364874,0.366,0.316,1.78577971368343e-25,"6"
"BTAF1",4.69554324192531e-30,0.307201991709302,0.259,0.217,2.0332641346185e-25,"6"
"CREBBP",1.36577832530023e-29,0.342475959908562,0.352,0.313,5.91409330421507e-25,"6"
"EVI5",1.59820120671091e-29,0.321718284123616,0.368,0.328,6.92053086529959e-25,"6"
"PRKN",1.27970681485819e-28,0.395754155251863,0.382,0.342,5.54138644969894e-24,"6"
"MT-ND5",1.69789218835644e-28,0.328652416365719,0.288,0.242,7.35221275402107e-24,"6"
"ZEB2",5.72956132257487e-28,0.262036990849439,0.681,0.64,2.48101464390137e-23,"6"
"AMBRA1",7.39902058808354e-28,0.377682283875645,0.338,0.309,3.20392389505194e-23,"6"
"PAK2",2.79888788672283e-27,0.287978465913791,0.302,0.261,1.21197443270872e-22,"6"
"TSC22D2",3.10740279451165e-27,0.257204945648241,0.28,0.236,1.34556755807943e-22,"6"
"TFCP2",3.14186214508024e-27,0.349539279581971,0.266,0.229,1.36048914606264e-22,"6"
"SPG11",3.76902177443351e-27,0.329838691248383,0.306,0.268,1.6320618087652e-22,"6"
"PHF21A",1.01804597226663e-26,0.355452449473048,0.398,0.369,4.40834266910897e-22,"6"
"BTBD7",1.13408126910727e-26,0.333975409528671,0.301,0.264,4.91079871148829e-22,"6"
"CYTH1",1.47449470639522e-26,0.294101323468076,0.362,0.323,6.38485697763257e-22,"6"
"RASGEF1B",1.88370380401949e-26,0.501669804313928,0.364,0.327,8.15681421216519e-22,"6"
"USP9X",9.23614191225153e-26,0.269160585682987,0.315,0.277,3.99943417084316e-21,"6"
"SON",1.02308376399751e-25,0.329300364739048,0.492,0.467,4.43015731486203e-21,"6"
"INTS10",1.02659170089584e-25,0.349190149599342,0.261,0.225,4.44534738321917e-21,"6"
"TIAM1",1.42758771576213e-25,0.334406826010019,0.318,0.275,6.18174032679319e-21,"6"
"C20orf194",3.35577758516526e-25,0.415110383897315,0.417,0.397,1.45311880992826e-20,"6"
"TNPO1",4.28675297823198e-25,0.314256004389491,0.277,0.24,1.85624977463401e-20,"6"
"NSMCE2",4.78969926631726e-25,0.273006931908433,0.43,0.392,2.0740355763007e-20,"6"
"PRRC2C",6.16188004772296e-25,0.274911069410188,0.43,0.401,2.668217298265e-20,"6"
"CDK6",1.32302146264163e-24,0.397040835252856,0.312,0.277,5.7289475375308e-20,"6"
"SCFD1",1.5502709253435e-24,0.32213022438059,0.262,0.225,6.71298316092243e-20,"6"
"SOS1",1.72525202748031e-24,0.258801821134041,0.368,0.33,7.47068632939522e-20,"6"
"SIPA1L1",2.48858202354918e-24,0.527412011446342,0.39,0.374,1.07760578783726e-19,"6"
"ARID2",5.33275546369121e-24,0.290753330572547,0.34,0.304,2.30918977088757e-19,"6"
"SEPT2",1.01551695823594e-23,0.297743848741,0.311,0.278,4.39739153255325e-19,"6"
"SCFD2",1.77902478458067e-23,0.354707607177073,0.25,0.216,7.70353312219121e-19,"6"
