gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	.	Dendritic cells	Homeostatic microglia	Inflamed microglia	Nonreactive astrocyte	Reactive astrocyte	T cells
LRP5	O75197	True	LRP5_HUMAN	FZD8_LRP5	CPI-SC07D38F0B5	0.0	0.0	0.006	0.0	0.046	0.037	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD8_LRP5	CPI-SC07DA6989D	0.0	0.0	0.006	0.0	0.046	0.037	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD8_LRP5	CPI-SC0C1671F4D	0.0	0.0	0.006	0.0	0.046	0.037	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD8_LRP5	CPI-SC0185A7BDE	0.0	0.0	0.006	0.0	0.046	0.037	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD8_LRP5	CPI-SC0B6D1BF72	0.0	0.0	0.006	0.0	0.046	0.037	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD8_LRP5	CPI-SC06EFB9697	0.0	0.0	0.006	0.0	0.046	0.037	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD8_LRP5	CPI-SC027A5CF3D	0.0	0.0	0.006	0.0	0.046	0.037	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD8_LRP5	CPI-SC0908CF012	0.0	0.0	0.006	0.0	0.046	0.037	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD9_LRP5	CPI-SC006391BC5	0.0	0.0	0.0	0.0	0.014	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD9_LRP5	CPI-SC0E5131C5E	0.0	0.0	0.0	0.0	0.014	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD9_LRP5	CPI-SC0CC357E07	0.0	0.0	0.0	0.0	0.014	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD9_LRP5	CPI-SC02FACCE0B	0.0	0.0	0.0	0.0	0.014	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD9_LRP5	CPI-SC08A288087	0.0	0.0	0.0	0.0	0.014	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD9_LRP5	CPI-SC0D7F9CEEB	0.0	0.0	0.0	0.0	0.014	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD9_LRP5	CPI-SC002829D48	0.0	0.0	0.0	0.0	0.014	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD9_LRP5	CPI-SC02B89D65A	0.0	0.0	0.0	0.0	0.014	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD9_LRP5	CPI-SC0F159BD5A	0.0	0.0	0.0	0.0	0.014	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD9_LRP5	CPI-SC0B4814E5F	0.0	0.0	0.0	0.0	0.014	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD9_LRP5	CPI-SC09A735D6F	0.0	0.0	0.0	0.0	0.014	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD9_LRP5	CPI-SC0B7AFE8F9	0.0	0.0	0.0	0.0	0.014	0.0	0.0
FZD1	Q9UP38	True	FZD1_HUMAN	FZD1_LRP5	CPI-SC04B4CB182	0.0	0.0	0.014	0.0	0.026	0.037	0.0
FZD1	Q9UP38	True	FZD1_HUMAN	FZD1_LRP5	CPI-SC0D5C7F2EB	0.0	0.0	0.014	0.0	0.026	0.037	0.0
FZD1	Q9UP38	True	FZD1_HUMAN	FZD1_LRP5	CPI-SC086EAFF18	0.0	0.0	0.014	0.0	0.026	0.037	0.0
FZD1	Q9UP38	True	FZD1_HUMAN	FZD1_LRP5	CPI-SC01A9C52E5	0.0	0.0	0.014	0.0	0.026	0.037	0.0
FZD1	Q9UP38	True	FZD1_HUMAN	FZD1_LRP5	CPI-SC094731290	0.0	0.0	0.014	0.0	0.026	0.037	0.0
FZD1	Q9UP38	True	FZD1_HUMAN	FZD1_LRP5	CPI-SC0F416B44F	0.0	0.0	0.014	0.0	0.026	0.037	0.0
FZD1	Q9UP38	True	FZD1_HUMAN	FZD1_LRP5	CPI-SC0B7534B27	0.0	0.0	0.014	0.0	0.026	0.037	0.0
FZD1	Q9UP38	True	FZD1_HUMAN	FZD1_LRP5	CPI-SC073C44F4A	0.0	0.0	0.014	0.0	0.026	0.037	0.0
FZD1	Q9UP38	True	FZD1_HUMAN	FZD1_LRP5	CPI-SC029073BCD	0.0	0.0	0.014	0.0	0.026	0.037	0.0
FZD1	Q9UP38	True	FZD1_HUMAN	FZD1_LRP5	CPI-SC0F2C233F1	0.0	0.0	0.014	0.0	0.026	0.037	0.0
FZD1	Q9UP38	True	FZD1_HUMAN	FZD1_LRP5	CPI-SC0318621C2	0.0	0.0	0.014	0.0	0.026	0.037	0.0
FZD1	Q9UP38	True	FZD1_HUMAN	FZD1_LRP6	CPI-SC07B9CD502	0.0	0.0	0.025	0.016	0.026	0.048	0.0
FZD1	Q9UP38	True	FZD1_HUMAN	FZD1_LRP6	CPI-SC041A30C3B	0.0	0.0	0.025	0.016	0.026	0.048	0.0
FZD1	Q9UP38	True	FZD1_HUMAN	FZD1_LRP6	CPI-SC04091DFF6	0.0	0.0	0.025	0.016	0.026	0.048	0.0
FZD1	Q9UP38	True	FZD1_HUMAN	FZD1_LRP6	CPI-SC02CD1EEDE	0.0	0.0	0.025	0.016	0.026	0.048	0.0
FZD1	Q9UP38	True	FZD1_HUMAN	FZD1_LRP6	CPI-SC047C4B365	0.0	0.0	0.025	0.016	0.026	0.048	0.0
FZD1	Q9UP38	True	FZD1_HUMAN	FZD1_LRP6	CPI-SC056F0C465	0.0	0.0	0.025	0.016	0.026	0.048	0.0
FZD1	Q9UP38	True	FZD1_HUMAN	FZD1_LRP6	CPI-SC0750A0484	0.0	0.0	0.025	0.016	0.026	0.048	0.0
FZD1	Q9UP38	True	FZD1_HUMAN	FZD1_LRP6	CPI-SC019E7AAA2	0.0	0.0	0.025	0.016	0.026	0.048	0.0
FZD1	Q9UP38	True	FZD1_HUMAN	FZD1_LRP6	CPI-SC03A2FEB5C	0.0	0.0	0.025	0.016	0.026	0.048	0.0
FZD1	Q9UP38	True	FZD1_HUMAN	FZD1_LRP6	CPI-SC0B94370C2	0.0	0.0	0.025	0.016	0.026	0.048	0.0
FZD1	Q9UP38	True	FZD1_HUMAN	FZD1_LRP6	CPI-SC0199BFBB3	0.0	0.0	0.025	0.016	0.026	0.048	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD1_LRP6	CPI-SC07B9CD502	0.0	0.0	0.025	0.016	0.026	0.048	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD1_LRP6	CPI-SC041A30C3B	0.0	0.0	0.025	0.016	0.026	0.048	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD1_LRP6	CPI-SC04091DFF6	0.0	0.0	0.025	0.016	0.026	0.048	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD1_LRP6	CPI-SC02CD1EEDE	0.0	0.0	0.025	0.016	0.026	0.048	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD1_LRP6	CPI-SC047C4B365	0.0	0.0	0.025	0.016	0.026	0.048	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD1_LRP6	CPI-SC056F0C465	0.0	0.0	0.025	0.016	0.026	0.048	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD1_LRP6	CPI-SC0750A0484	0.0	0.0	0.025	0.016	0.026	0.048	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD1_LRP6	CPI-SC019E7AAA2	0.0	0.0	0.025	0.016	0.026	0.048	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD1_LRP6	CPI-SC03A2FEB5C	0.0	0.0	0.025	0.016	0.026	0.048	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD1_LRP6	CPI-SC0B94370C2	0.0	0.0	0.025	0.016	0.026	0.048	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD1_LRP6	CPI-SC0199BFBB3	0.0	0.0	0.025	0.016	0.026	0.048	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD2_LRP6	CPI-SC074888BE6	0.0	0.0	0.004	0.0	0.016	0.029	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD2_LRP6	CPI-SC08DE61392	0.0	0.0	0.004	0.0	0.016	0.029	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD2_LRP6	CPI-SC058678C1B	0.0	0.0	0.004	0.0	0.016	0.029	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD2_LRP6	CPI-SC0EBBD9B59	0.0	0.0	0.004	0.0	0.016	0.029	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD2_LRP6	CPI-SC0245AE3FF	0.0	0.0	0.004	0.0	0.016	0.029	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD2_LRP6	CPI-SC07D1540F8	0.0	0.0	0.004	0.0	0.016	0.029	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD2_LRP6	CPI-SC066B2A89A	0.0	0.0	0.004	0.0	0.016	0.029	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD2_LRP6	CPI-SC09D51C7BF	0.0	0.0	0.004	0.0	0.016	0.029	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD2_LRP6	CPI-SC069D8A1BA	0.0	0.0	0.004	0.0	0.016	0.029	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD2_LRP6	CPI-SC042468412	0.0	0.0	0.004	0.0	0.016	0.029	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD2_LRP6	CPI-SC052157D7B	0.0	0.0	0.004	0.0	0.016	0.029	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD2_LRP6	CPI-SC045BF427E	0.0	0.0	0.004	0.0	0.016	0.029	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD3_LRP6	CPI-SC00D0D0EC3	0.0	0.0	0.014	0.021	0.25	0.091	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD3_LRP6	CPI-SC03F9E6AC5	0.0	0.0	0.014	0.021	0.25	0.091	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD3_LRP6	CPI-SC015580274	0.0	0.0	0.014	0.021	0.25	0.091	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD3_LRP6	CPI-SC0C646FE07	0.0	0.0	0.014	0.021	0.25	0.091	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD3_LRP6	CPI-SC063989793	0.0	0.0	0.014	0.021	0.25	0.091	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD3_LRP6	CPI-SC0B739B6BE	0.0	0.0	0.014	0.021	0.25	0.091	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD3_LRP6	CPI-SC018C0B727	0.0	0.0	0.014	0.021	0.25	0.091	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD3_LRP6	CPI-SC0D8C38952	0.0	0.0	0.014	0.021	0.25	0.091	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD3_LRP6	CPI-SC04617C8EB	0.0	0.0	0.014	0.021	0.25	0.091	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD3_LRP6	CPI-SC08BCEE850	0.0	0.0	0.014	0.021	0.25	0.091	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD3_LRP6	CPI-SC089FF57F2	0.0	0.0	0.014	0.021	0.25	0.091	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD3_LRP6	CPI-SC050D66C45	0.0	0.0	0.014	0.021	0.25	0.091	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD4_LRP6	CPI-SC06E0B84C9	0.0	0.0	0.008	0.0	0.06	0.091	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD4_LRP6	CPI-SC0594F894D	0.0	0.0	0.008	0.0	0.06	0.091	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD4_LRP6	CPI-SC0B6207B1C	0.0	0.0	0.008	0.0	0.06	0.091	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD4_LRP6	CPI-SC092B44A03	0.0	0.0	0.008	0.0	0.06	0.091	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD4_LRP6	CPI-SC04AF69F59	0.0	0.0	0.008	0.0	0.06	0.091	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD4_LRP6	CPI-SC0E149DD74	0.0	0.0	0.008	0.0	0.06	0.091	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD4_LRP6	CPI-SC09771D617	0.0	0.0	0.008	0.0	0.06	0.091	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD4_LRP6	CPI-SC0B2882B83	0.0	0.0	0.008	0.0	0.06	0.091	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD4_LRP6	CPI-SC0D9880D62	0.0	0.0	0.008	0.0	0.06	0.091	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD4_LRP6	CPI-SC0B4243FE6	0.0	0.0	0.008	0.0	0.06	0.091	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD4_LRP6	CPI-SC0FFE2D207	0.0	0.0	0.008	0.0	0.06	0.091	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD4_LRP6	CPI-SC0B697A1AC	0.0	0.0	0.008	0.0	0.06	0.091	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD5_LRP6	CPI-SC0B3222CB2	0.0	0.0	0.008	0.0	0.019	0.086	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD5_LRP6	CPI-SC059A22B9E	0.0	0.0	0.008	0.0	0.019	0.086	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD5_LRP6	CPI-SC081C6762E	0.0	0.0	0.008	0.0	0.019	0.086	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD5_LRP6	CPI-SC0ACB46CDE	0.0	0.0	0.008	0.0	0.019	0.086	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD5_LRP6	CPI-SC033C6423D	0.0	0.0	0.008	0.0	0.019	0.086	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD5_LRP6	CPI-SC0DD562B41	0.0	0.0	0.008	0.0	0.019	0.086	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD5_LRP6	CPI-SC0D06695E4	0.0	0.0	0.008	0.0	0.019	0.086	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD5_LRP6	CPI-SC07E1924FB	0.0	0.0	0.008	0.0	0.019	0.086	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD5_LRP6	CPI-SC07F714A57	0.0	0.0	0.008	0.0	0.019	0.086	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD5_LRP6	CPI-SC0171B2960	0.0	0.0	0.008	0.0	0.019	0.086	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD5_LRP6	CPI-SC0B07BD0D1	0.0	0.0	0.008	0.0	0.019	0.086	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD5_LRP6	CPI-SC09A9169B5	0.0	0.0	0.008	0.0	0.019	0.086	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD6_LRP6	CPI-SC081E1CE0B	0.0	0.0	0.008	0.0	0.044	0.075	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD6_LRP6	CPI-SC0DC10FB9C	0.0	0.0	0.008	0.0	0.044	0.075	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD6_LRP6	CPI-SC0796645C7	0.0	0.0	0.008	0.0	0.044	0.075	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD6_LRP6	CPI-SC08E139858	0.0	0.0	0.008	0.0	0.044	0.075	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD6_LRP6	CPI-SC068774A8A	0.0	0.0	0.008	0.0	0.044	0.075	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD6_LRP6	CPI-SC039EE3D74	0.0	0.0	0.008	0.0	0.044	0.075	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD6_LRP6	CPI-SC02D62FB5B	0.0	0.0	0.008	0.0	0.044	0.075	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD6_LRP6	CPI-SC04FC6D5DC	0.0	0.0	0.008	0.0	0.044	0.075	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD6_LRP6	CPI-SC01C485556	0.0	0.0	0.008	0.0	0.044	0.075	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD6_LRP6	CPI-SC017027176	0.0	0.0	0.008	0.0	0.044	0.075	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD6_LRP6	CPI-SC0BDD170C7	0.0	0.0	0.008	0.0	0.044	0.075	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD6_LRP6	CPI-SC0EFB3CEDF	0.0	0.0	0.008	0.0	0.044	0.075	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD7_LRP6	CPI-SC067A0FAD8	0.0	0.0	0.005	0.0	0.02	0.016	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD7_LRP6	CPI-SC0F9BC4D34	0.0	0.0	0.005	0.0	0.02	0.016	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD7_LRP6	CPI-SC063E27411	0.0	0.0	0.005	0.0	0.02	0.016	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD7_LRP6	CPI-SC06C2EDE8B	0.0	0.0	0.005	0.0	0.02	0.016	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD7_LRP6	CPI-SC006CB27E1	0.0	0.0	0.005	0.0	0.02	0.016	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD7_LRP6	CPI-SC00FA2B152	0.0	0.0	0.005	0.0	0.02	0.016	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD7_LRP6	CPI-SC059D7F9EE	0.0	0.0	0.005	0.0	0.02	0.016	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD7_LRP6	CPI-SC0F73E951B	0.0	0.0	0.005	0.0	0.02	0.016	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD7_LRP6	CPI-SC0B5A3F59F	0.0	0.0	0.005	0.0	0.02	0.016	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD7_LRP6	CPI-SC0BFCEDA56	0.0	0.0	0.005	0.0	0.02	0.016	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD7_LRP6	CPI-SC0A0207B24	0.0	0.0	0.005	0.0	0.02	0.016	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD7_LRP6	CPI-SC0376B7DC8	0.0	0.0	0.005	0.0	0.02	0.016	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD8_LRP6	CPI-SC08F2BED38	0.0	0.0	0.006	0.028	0.09	0.047	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD8_LRP6	CPI-SC061351B3F	0.0	0.0	0.006	0.028	0.09	0.047	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD8_LRP6	CPI-SC077E857AE	0.0	0.0	0.006	0.028	0.09	0.047	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD8_LRP6	CPI-SC07648DD90	0.0	0.0	0.006	0.028	0.09	0.047	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD8_LRP6	CPI-SC028E09B43	0.0	0.0	0.006	0.028	0.09	0.047	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD8_LRP6	CPI-SC05E81C125	0.0	0.0	0.006	0.028	0.09	0.047	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD8_LRP6	CPI-SC02EBDBB5C	0.0	0.0	0.006	0.028	0.09	0.047	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD8_LRP6	CPI-SC0D8F589A1	0.0	0.0	0.006	0.028	0.09	0.047	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD8_LRP6	CPI-SC0942D4B76	0.0	0.0	0.006	0.028	0.09	0.047	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD8_LRP6	CPI-SC0434B6726	0.0	0.0	0.006	0.028	0.09	0.047	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD8_LRP6	CPI-SC0BB739BFE	0.0	0.0	0.006	0.028	0.09	0.047	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD8_LRP6	CPI-SC005D197A2	0.0	0.0	0.006	0.028	0.09	0.047	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD9_LRP6	CPI-SC00DA032E2	0.0	0.0	0.0	0.0	0.014	0.0	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD9_LRP6	CPI-SC0259C1693	0.0	0.0	0.0	0.0	0.014	0.0	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD9_LRP6	CPI-SC0ECADFABF	0.0	0.0	0.0	0.0	0.014	0.0	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD9_LRP6	CPI-SC05CCD8E17	0.0	0.0	0.0	0.0	0.014	0.0	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD9_LRP6	CPI-SC052B6F4F3	0.0	0.0	0.0	0.0	0.014	0.0	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD9_LRP6	CPI-SC01FD57BC9	0.0	0.0	0.0	0.0	0.014	0.0	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD9_LRP6	CPI-SC08CF56014	0.0	0.0	0.0	0.0	0.014	0.0	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD9_LRP6	CPI-SC07F8A4C81	0.0	0.0	0.0	0.0	0.014	0.0	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD9_LRP6	CPI-SC088BCE7ED	0.0	0.0	0.0	0.0	0.014	0.0	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD9_LRP6	CPI-SC0BEC0A65F	0.0	0.0	0.0	0.0	0.014	0.0	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD9_LRP6	CPI-SC02B03DCA6	0.0	0.0	0.0	0.0	0.014	0.0	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD9_LRP6	CPI-SC01319F5CD	0.0	0.0	0.0	0.0	0.014	0.0	0.0
LRP6	O75581	True	LRP6_HUMAN	Kremen1_LRP6	CPI-SC07CA7AF54	0.0	0.0	0.005	0.0	0.208	0.091	0.0
FZD2	Q14332	True	FZD2_HUMAN	FZD2_LRP5	CPI-SC04F7D62D5	0.0	0.0	0.004	0.0	0.016	0.029	0.0
FZD2	Q14332	True	FZD2_HUMAN	FZD2_LRP5	CPI-SC055AF31A9	0.0	0.0	0.004	0.0	0.016	0.029	0.0
FZD2	Q14332	True	FZD2_HUMAN	FZD2_LRP5	CPI-SC06037057B	0.0	0.0	0.004	0.0	0.016	0.029	0.0
FZD2	Q14332	True	FZD2_HUMAN	FZD2_LRP5	CPI-SC0148F76F0	0.0	0.0	0.004	0.0	0.016	0.029	0.0
FZD2	Q14332	True	FZD2_HUMAN	FZD2_LRP5	CPI-SC0EB633CED	0.0	0.0	0.004	0.0	0.016	0.029	0.0
FZD2	Q14332	True	FZD2_HUMAN	FZD2_LRP5	CPI-SC0675C8528	0.0	0.0	0.004	0.0	0.016	0.029	0.0
FZD2	Q14332	True	FZD2_HUMAN	FZD2_LRP5	CPI-SC0A79539F5	0.0	0.0	0.004	0.0	0.016	0.029	0.0
FZD2	Q14332	True	FZD2_HUMAN	FZD2_LRP5	CPI-SC0512E3581	0.0	0.0	0.004	0.0	0.016	0.029	0.0
FZD2	Q14332	True	FZD2_HUMAN	FZD2_LRP5	CPI-SC0AE0AAAFB	0.0	0.0	0.004	0.0	0.016	0.029	0.0
FZD2	Q14332	True	FZD2_HUMAN	FZD2_LRP5	CPI-SC0ADD9F3A1	0.0	0.0	0.004	0.0	0.016	0.029	0.0
FZD2	Q14332	True	FZD2_HUMAN	FZD2_LRP5	CPI-SC0D32DCC97	0.0	0.0	0.004	0.0	0.016	0.029	0.0
FZD2	Q14332	True	FZD2_HUMAN	FZD2_LRP5	CPI-SC00BDFD604	0.0	0.0	0.004	0.0	0.016	0.029	0.0
FZD2	Q14332	True	FZD2_HUMAN	FZD2_LRP6	CPI-SC074888BE6	0.0	0.0	0.004	0.0	0.016	0.029	0.0
FZD2	Q14332	True	FZD2_HUMAN	FZD2_LRP6	CPI-SC08DE61392	0.0	0.0	0.004	0.0	0.016	0.029	0.0
FZD2	Q14332	True	FZD2_HUMAN	FZD2_LRP6	CPI-SC058678C1B	0.0	0.0	0.004	0.0	0.016	0.029	0.0
FZD2	Q14332	True	FZD2_HUMAN	FZD2_LRP6	CPI-SC0EBBD9B59	0.0	0.0	0.004	0.0	0.016	0.029	0.0
FZD2	Q14332	True	FZD2_HUMAN	FZD2_LRP6	CPI-SC0245AE3FF	0.0	0.0	0.004	0.0	0.016	0.029	0.0
